crop_id,district_id ,avg_yield,total_area,best_season
2259,2259,72.45699307,30902,Whole Year
2260,2260,73.65798899,25967,Whole Year
2261,2261,85.75,28,Whole Year
2262,2262,68.4,50,Whole Year
2263,2263,75.85365854,123,Whole Year
2264,2264,82.30599274,19824,Whole Year
2265,2265,51.35100508,18108,Whole Year
2266,2266,76.9679832,15242,Whole Year
2267,2267,81.74912892,287,Whole Year
2268,2268,65,376,Whole Year
2269,2269,71.00692042,289,Whole Year
2270,2270,83.44777563,1034,Whole Year
2271,2271,63.49537037,432,Whole Year
2272,2272,73.7752809,890,Whole Year
2273,2273,88.3219874,9842,Whole Year
2274,2274,104.1919553,6986,Whole Year
2275,2275,96.10396909,5694,Whole Year
2276,2276,81.44095913,6631,Whole Year
2277,2277,65.79396825,3150,Whole Year
2278,2278,71.29202634,6835,Whole Year
2279,2279,59.98599696,36135,Whole Year
2280,2280,36.04182829,44085,Whole Year
2281,2281,50.92200092,38962,Whole Year
2282,2282,68.97899001,10614,Whole Year
2283,2283,43.25,13400,Whole Year
2284,2284,49.54499667,13501,Whole Year
2285,2285,93.4490032,32855,Whole Year
2286,2286,83.3329904,34992,Whole Year
2287,2287,91.416985,32723,Whole Year
2288,2288,0.515151515,1221,Kharif
2289,2289,0.532967033,364,Kharif
2290,2290,0.729895105,1144,Kharif
2291,2291,0.650649099,51610,Kharif
2292,2292,0.367197732,60319,Kharif
2293,2293,0.396806441,74525,Kharif
2294,2294,0.866715758,1358,Kharif
2295,2295,0.629170639,2098,Kharif
2296,2296,0.580569645,2563,Kharif
2297,2297,0.870967742,62,Kharif
2298,2298,1.023809524,210,Kharif
2299,2299,1.111380145,413,Kharif
2300,2300,1.090909091,44,Kharif
2301,2301,1.09798995,398,Kharif
2302,2302,1.059568392,42724,Kharif
2303,2303,0.489608605,102633,Kharif
2304,2304,0.568485164,96050,Kharif
2305,2305,1.262411348,564,Kharif
2306,2306,1.044554455,202,Kharif
2307,2307,1.806841046,497,Kharif
2308,2308,0.814814815,27,Kharif
2309,2309,1.086592179,716,Kharif
2310,2310,1.117647059,34,Kharif
2311,2311,1.095238095,21,Kharif
2312,2312,1.174168297,511,Kharif
2313,2313,0.800824588,133400,Kharif
2314,2314,0.78716837,192119,Kharif
2315,2315,0.655534373,216637,Kharif
2316,2316,0.518845273,17909,Kharif
2317,2317,0.677853125,25954,Kharif
2318,2318,0.754465597,37453,Kharif
2319,2319,1.321734745,3966,Kharif
2320,2320,1.258654112,3611,Kharif
2321,2321,1.955060471,7855,Kharif
2322,2322,0.684981685,273,Kharif
2323,2323,0.489282386,1073,Kharif
2324,2324,1.096812279,847,Kharif
2325,2325,1.219823356,3057,Kharif
2326,2326,0.799025579,5747,Kharif
2327,2327,1.049846108,13321,Kharif
2328,2328,1.091138489,6737,Kharif
2329,2329,1.083660827,15013,Kharif
2330,2330,1.250827267,19643,Kharif
2331,2331,0.748685594,951,Kharif
2332,2332,0.714499253,669,Kharif
2333,2333,0.938967136,852,Kharif
2334,2334,1.130227001,2511,Kharif
2335,2335,0.925958379,4565,Kharif
2336,2336,0.966298052,13293,Kharif
2337,2337,1.126760563,71,Kharif
2338,2338,1.089285714,56,Kharif
2339,2339,1.175298805,753,Kharif
2340,2340,1.142857143,7,Kharif
2341,2341,1.625,728,Kharif
2342,2342,2.049180328,244,Kharif
2343,2343,1.47284345,313,Kharif
2344,2344,1.130434783,437,Kharif
2345,2345,1.090062112,1610,Kharif
2346,2346,1.174983142,2966,Kharif
2347,2347,13.33333333,6,Whole Year
2348,2348,10.8,5,Whole Year
2349,2349,7.166666667,6,Whole Year
2350,2350,13.25806452,31,Whole Year
2351,2351,10.8,50,Whole Year
2352,2352,7.233333333,30,Whole Year
2353,2353,13.2712766,188,Whole Year
2354,2354,10.86875,160,Whole Year
2355,2355,7.231638418,177,Whole Year
2356,2356,13.28333333,60,Whole Year
2357,2357,10.8,75,Whole Year
2358,2358,7.226415094,53,Whole Year
2359,2359,28.07272727,55,Whole Year
2360,2360,28.18965517,58,Whole Year
2361,2361,7.242424242,33,Whole Year
2362,2362,13.27419355,62,Whole Year
2363,2363,10.8,40,Whole Year
2364,2364,7.233766234,77,Whole Year
2365,2365,13.28,25,Whole Year
2366,2366,10.79166667,24,Whole Year
2367,2367,13.33333333,6,Whole Year
2368,2368,10.66666667,3,Whole Year
2369,2369,7.217391304,23,Whole Year
2370,2370,13.33333333,12,Whole Year
2371,2371,10.83333333,12,Whole Year
2372,2372,7.227272727,22,Whole Year
2373,2373,13.25,16,Whole Year
2374,2374,10.82352941,17,Whole Year
2375,2375,7.2,15,Whole Year
2376,2376,16.24628099,605,Whole Year
2377,2377,10.95294118,425,Whole Year
2378,2378,6.624605678,317,Whole Year
2379,2379,13.26829268,82,Whole Year
2380,2380,10.80769231,26,Whole Year
2381,2381,7.237288136,59,Whole Year
2382,2382,17.08461538,260,Whole Year
2383,2383,10.48214286,112,Whole Year
2384,2384,9.482352941,85,Whole Year
2385,2385,13.28571429,42,Whole Year
2386,2386,10.80851064,47,Whole Year
2387,2387,7.222222222,36,Whole Year
2388,2388,4.83411215,428,Whole Year
2389,2389,1.994350282,177,Whole Year
2390,2390,7.229591837,196,Whole Year
2391,2391,13.27777778,54,Whole Year
2392,2392,10.79545455,44,Whole Year
2393,2393,7.236842105,38,Whole Year
2394,2394,7.222222222,72,Whole Year
2395,2395,13.30769231,13,Whole Year
2396,2396,10.81818182,11,Whole Year
2397,2397,7.208333333,24,Whole Year
2398,2398,8.345033073,16781,Whole Year
2399,2399,6.087002609,12264,Whole Year
2400,2400,6.278026428,18768,Whole Year
2401,2401,8.285714286,7,Whole Year
2402,2402,6,2,Whole Year
2403,2403,0,9,Whole Year
2404,2404,6.333333333,6,Whole Year
2405,2405,8.28,25,Whole Year
2406,2406,8.273809524,252,Whole Year
2407,2407,6.057017544,228,Whole Year
2408,2408,6.278606965,201,Whole Year
2409,2409,5.51901566,447,Whole Year
2410,2410,5.036855037,407,Whole Year
2411,2411,6.276872964,307,Whole Year
2412,2412,8.274725275,182,Whole Year
2413,2413,6.053097345,226,Whole Year
2414,2414,6.275862069,174,Whole Year
2415,2415,6,2,Whole Year
2416,2416,2.449275362,69,Whole Year
2417,2417,3.428571429,35,Whole Year
2418,2418,2.153846154,39,Whole Year
2419,2419,1,111,Whole Year
2420,2420,1.764705882,51,Whole Year
2421,2421,1.25,20,Whole Year
2422,2422,1.151515152,33,Whole Year
2423,2423,1.621212121,66,Whole Year
2424,2424,1.5,2,Whole Year
2425,2425,1.590673575,9071,Whole Year
2426,2426,2.759886388,4577,Whole Year
2427,2427,3.020233813,6672,Whole Year
2428,2428,1.568078404,2857,Whole Year
2429,2429,1.081404321,2592,Whole Year
2430,2430,2.503929582,3181,Whole Year
2431,2431,1.012345679,81,Whole Year
2432,2432,0.977011494,174,Whole Year
2433,2433,1.257069409,389,Whole Year
2434,2434,2.411167513,985,Whole Year
2435,2435,3.367601246,321,Whole Year
2436,2436,1.809352518,278,Whole Year
2437,2437,3.056891864,4781,Whole Year
2438,2438,2.779721166,3945,Whole Year
2439,2439,2.409245411,4413,Whole Year
2440,2440,1.731236786,3784,Whole Year
2441,2441,2.456680585,3832,Whole Year
2442,2442,1.915860735,4136,Whole Year
2443,2443,1.006960732,13217,Whole Year
2444,2444,0.943370166,7240,Whole Year
2445,2445,1.257022574,13777,Whole Year
2446,2446,0.726901778,3431,Whole Year
2447,2447,1.491206792,1649,Whole Year
2448,2448,1.521076965,3677,Whole Year
2449,2449,2.266666667,15,Whole Year
2450,2450,2.153846154,13,Whole Year
2451,2451,2.473684211,19,Whole Year
2452,2452,5,22,Whole Year
2453,2453,2.169811321,53,Whole Year
2454,2454,1.890243902,492,Whole Year
2455,2455,3.262295082,366,Whole Year
2456,2456,2.160305344,393,Whole Year
2457,2457,1.121360259,51549,Whole Year
2458,2458,1.107167259,58544,Whole Year
2459,2459,1.175634587,58542,Whole Year
2460,2460,1.147000397,10068,Whole Year
2461,2461,1.152041113,10313,Whole Year
2462,2462,1.507013127,11122,Whole Year
2463,2463,1.475,40,Whole Year
2464,2464,2.24137931,29,Whole Year
2465,2465,2.142857143,35,Whole Year
2466,2466,1.526439483,1702,Whole Year
2467,2467,2.812064965,1293,Whole Year
2468,2468,1.911813644,1803,Whole Year
2469,2469,1.624849216,1658,Whole Year
2470,2470,2.253012048,1577,Whole Year
2471,2471,2.130190797,1782,Whole Year
2472,2472,2.459001783,1122,Whole Year
2473,2473,5.253077975,731,Whole Year
2474,2474,1.18452381,840,Whole Year
2475,2475,1.418777608,22186,Whole Year
2476,2476,1.641260686,19418,Whole Year
2477,2477,1.400654664,21385,Whole Year
2478,2478,2.960944085,7118,Whole Year
2479,2479,4.24608,6250,Whole Year
2480,2480,3.880982171,6394,Whole Year
2481,2481,5,8,Whole Year
2482,2482,4.942028986,69,Whole Year
2483,2483,3.25,76,Whole Year
2484,2484,6.95,60,Whole Year
2485,2485,4.322175732,239,Whole Year
2486,2486,5.362264151,265,Whole Year
2487,2487,6.171171171,222,Whole Year
2488,2488,5.383028598,4266,Whole Year
2489,2489,6.414918919,4625,Whole Year
2490,2490,7.145954768,4289,Whole Year
2491,2491,4.940890688,2470,Whole Year
2492,2492,3.243894703,3153,Whole Year
2493,2493,6.955169628,2476,Whole Year
2494,2494,4.252020888,13979,Whole Year
2495,2495,5.94097166,12350,Whole Year
2496,2496,7.535015948,14422,Whole Year
2497,2497,3.929971989,357,Whole Year
2498,2498,5.076388889,144,Whole Year
2499,2499,5.252747253,182,Whole Year
2500,2500,3.832772705,2081,Whole Year
2501,2501,4.758036236,1711,Whole Year
2502,2502,8.682978723,1410,Whole Year
2503,2503,4.940774487,878,Whole Year
2504,2504,3.243735763,878,Whole Year
2505,2505,6.955137482,691,Whole Year
2506,2506,3.933962264,106,Whole Year
2507,2507,5.073529412,68,Whole Year
2508,2508,5.247933884,121,Whole Year
2509,2509,3.931332655,1966,Whole Year
2510,2510,5.07697894,1377,Whole Year
2511,2511,5.25170068,1176,Whole Year
2512,2512,3.930232558,86,Whole Year
2513,2513,5.083333333,36,Whole Year
2514,2514,4.934477077,10317,Whole Year
2515,2515,5.504018485,9954,Whole Year
2516,2516,2.959970736,9568,Whole Year
2517,2517,4.321656051,314,Whole Year
2518,2518,5.360655738,183,Whole Year
2519,2519,6.168604651,172,Whole Year
2520,2520,3.930996513,5449,Whole Year
2521,2521,5.076968044,5132,Whole Year
2522,2522,5.252058993,5221,Whole Year
2523,2523,4.317757009,107,Whole Year
2524,2524,5.36,175,Whole Year
2525,2525,6.164835165,91,Whole Year
2526,2526,4.323404255,235,Whole Year
2527,2527,5.362445415,229,Whole Year
2528,2528,6.170731707,246,Whole Year
2529,2529,2.039011704,1538,Whole Year
2530,2530,2.883945841,1551,Whole Year
2531,2531,2.448142788,2073,Whole Year
2532,2532,4.333333333,33,Whole Year
2533,2533,5.365079365,63,Whole Year
2534,2534,6.173913043,46,Whole Year
2535,2535,3.123048669,9801,Whole Year
2536,2536,3.913033062,8348,Whole Year
2537,2537,5.014044047,9399,Whole Year
2538,2538,4.323193916,263,Whole Year
2539,2539,5.362204724,254,Whole Year
2540,2540,6.168949772,219,Whole Year
2541,2541,0.555023176,19201,Kharif
2542,2542,0.169451074,838,Rabi
2543,2543,0.594004218,26552,Kharif
2544,2544,0.230656934,1370,Rabi
2545,2545,0.676006246,23056,Kharif
2546,2546,0.408792319,1979,Rabi
2547,2547,0.361396304,487,Kharif
2548,2548,0.677165354,127,Rabi
2549,2549,0.0625,32,Kharif
2550,2550,0.578431373,408,Rabi
2551,2551,0.62195122,82,Kharif
2552,2552,0.361702128,141,Kharif
2553,2553,0.682539683,189,Rabi
2554,2554,0.052631579,133,Kharif
2555,2555,0.580769231,260,Rabi
2556,2556,0.616628176,433,Kharif
2557,2557,0.388646288,229,Rabi
2558,2558,0.361406378,1223,Kharif
2559,2559,0.164006867,62912,Rabi
2560,2560,0.052007069,3961,Kharif
2561,2561,0.070002388,54441,Rabi
2562,2562,0.616213683,2134,Kharif
2563,2563,0.351995457,51066,Rabi
2564,2564,0.361009318,9551,Kharif
2565,2565,0.76699987,154060,Rabi
2566,2566,0.051911719,3217,Kharif
2567,2567,0.662998695,176210,Rabi
2568,2568,0.616099071,1615,Kharif
2569,2569,0.261004132,65589,Rabi
2570,2570,0.360436893,824,Kharif
2571,2571,0.679952409,1681,Rabi
2572,2572,0.052884615,208,Kharif
2573,2573,0.579078456,803,Rabi
2574,2574,0.636363636,11,Kharif
2575,2575,0.383333333,60,Rabi
2576,2576,0.438202247,178,Kharif
2577,2577,0.169709989,931,Rabi
2578,2578,0.5,10,Kharif
2579,2579,0.230808861,1941,Rabi
2580,2580,0.7,20,Kharif
2581,2581,0.408949011,961,Rabi
2582,2582,0.437710438,594,Kharif
2583,2583,0.170027624,7240,Rabi
2584,2584,0.50059312,843,Kharif
2585,2585,0.231044776,5025,Rabi
2586,2586,0.719362745,816,Kharif
2587,2587,0.408965517,7250,Rabi
2588,2588,0.36099865,4446,Kharif
2589,2589,0.952003394,120196,Rabi
2590,2590,0.051903114,4913,Kharif
2591,2591,0.899000167,161327,Rabi
2592,2592,0.615901715,4314,Kharif
2593,2593,0.395002821,104579,Rabi
2594,2594,0.361005908,6601,Kharif
2595,2595,0.679936306,7536,Rabi
2596,2596,0.051820269,3049,Kharif
2597,2597,0.57902177,7074,Rabi
2598,2598,0.616015132,1586,Kharif
2599,2599,0.386961094,951,Rabi
2600,2600,0.436903788,3669,Kharif
2601,2601,0.169491525,59,Rabi
2602,2602,0.501167056,2999,Kharif
2603,2603,0.285714286,7,Rabi
2604,2604,0.718992767,3733,Kharif
2605,2605,0.363636364,11,Rabi
2606,2606,0.464995556,28125,Kharif
2607,2607,0.170588235,170,Rabi
2608,2608,0.27299509,30550,Kharif
2609,2609,0.230769231,143,Rabi
2610,2610,0.845997935,26149,Kharif
2611,2611,0.409836066,61,Rabi
2612,2612,0.16998731,15760,Rabi
2613,2613,0.500831947,1202,Kharif
2614,2614,0.231060606,5544,Rabi
2615,2615,0.719367589,253,Kharif
2616,2616,0.408927558,5287,Rabi
2617,2617,0.237024004,15914,Kharif
2618,2618,0.170152091,2104,Rabi
2619,2619,0.833019297,15391,Kharif
2620,2620,0.231123715,2821,Rabi
2621,2621,0.672977268,14473,Kharif
2622,2622,0.408852927,2101,Rabi
2623,2623,0.360938884,2258,Kharif
2624,2624,0.568008308,35628,Rabi
2625,2625,0.051573427,1144,Kharif
2626,2626,0.323004221,53538,Rabi
2627,2627,0.615879828,932,Kharif
2628,2628,0.860021892,15531,Rabi
2629,2629,0.453973817,9701,Kharif
2630,2630,0.2,10,Rabi
2631,2631,0.442014388,10425,Kharif
2632,2632,0.542008306,9391,Kharif
2633,2633,0.361313869,274,Kharif
2634,2634,0.679996757,49337,Rabi
2635,2635,0.052631579,114,Kharif
2636,2636,0.271000823,47391,Rabi
2637,2637,0.625,40,Kharif
2638,2638,0.312013829,16198,Rabi
2639,2639,0.358778626,131,Kharif
2640,2640,0.512005901,36607,Rabi
2641,2641,0.05,140,Kharif
2642,2642,0.301002875,28518,Rabi
2643,2643,0.61641791,670,Kharif
2644,2644,0.485997724,40422,Rabi
2645,2645,0.360984183,2845,Kharif
2646,2646,0.680042614,2816,Rabi
2647,2647,0.051993068,2885,Kharif
2648,2648,0.578809107,2284,Rabi
2649,2649,0.61588785,3210,Kharif
2650,2650,0.38691541,3913,Rabi
2651,2651,0.361290323,310,Kharif
2652,2652,0.389018109,12038,Rabi
2653,2653,0.051454139,447,Kharif
2654,2654,0.218007443,6986,Rabi
2655,2655,0.615833874,1541,Kharif
2656,2656,0.321039604,12120,Rabi
2657,2657,0.4375,48,Kharif
2658,2658,0.17013735,2257,Rabi
2659,2659,0.5,36,Kharif
2660,2660,0.231019271,4307,Rabi
2661,2661,0.75,12,Kharif
2662,2662,0.408837727,2693,Rabi
2663,2663,0.361111111,540,Kharif
2664,2664,0.680027267,7335,Rabi
2665,2665,0.051859612,1909,Kharif
2666,2666,0.578980438,23873,Rabi
2667,2667,0.616480163,983,Kharif
2668,2668,0.387016643,12077,Rabi
2669,2669,0.894114485,3721,Rabi
2670,2670,0.920110193,3267,Rabi
2671,2671,0.598125976,3842,Rabi
2672,2672,0.693811075,307,Rabi
2673,2673,0.919889503,362,Rabi
2674,2674,0.297101449,414,Rabi
2675,2675,0,4,Rabi
2676,2676,1.4,5,Rabi
2677,2677,0.285714286,7,Rabi
2678,2678,0.692307692,39,Rabi
2679,2679,0.933333333,30,Rabi
2680,2680,0.307692308,39,Rabi
2681,2681,0.695364238,151,Rabi
2682,2682,0.92173913,115,Rabi
2683,2683,0.591836735,147,Rabi
2684,2684,0.693037975,1264,Rabi
2685,2685,0.921360255,941,Rabi
2686,2686,0.296829971,694,Rabi
2687,2687,0.69266055,218,Rabi
2688,2688,0.921296296,216,Rabi
2689,2689,0.593073593,231,Rabi
2690,2690,0.527006173,3888,Rabi
2691,2691,2.740014015,2854,Rabi
2692,2692,0.615092132,3419,Rabi
2693,2693,0.607160617,2011,Rabi
2694,2694,0.919789612,1521,Rabi
2695,2695,0.457883369,1389,Rabi
2696,2696,0.666666667,15,Rabi
2697,2697,0.917808219,73,Rabi
2698,2698,0.69298653,2153,Rabi
2699,2699,0.637032495,1631,Rabi
2700,2700,0.653097345,1695,Rabi
2701,2701,0.681818182,22,Rabi
2702,2702,0.931034483,29,Rabi
2703,2703,0.588235294,51,Rabi
2704,2704,1.331168831,308,Whole Year
2705,2705,1.5,320,Whole Year
2706,2706,1.547826087,345,Whole Year
2707,2707,1.318181818,110,Whole Year
2708,2708,1.470588235,17,Whole Year
2709,2709,1.470588235,17,Whole Year
2710,2710,1.4,70,Whole Year
2711,2711,1.410958904,73,Whole Year
2712,2712,1.430555556,72,Whole Year
2713,2713,1.15942029,138,Whole Year
2714,2714,1.214285714,140,Whole Year
2715,2715,1.107142857,140,Whole Year
2716,2716,1.416666667,60,Whole Year
2717,2717,1.3,60,Whole Year
2718,2718,1.4,105,Whole Year
2719,2719,1.4,125,Whole Year
2720,2720,1.4,125,Whole Year
2721,2721,1.470588235,17,Whole Year
2722,2722,1.2,50,Whole Year
2723,2723,1.19047619,210,Whole Year
2724,2724,1.39869281,153,Whole Year
2725,2725,1.535714286,140,Whole Year
2726,2726,1.675,40,Whole Year
2727,2727,1.466666667,60,Whole Year
2728,2728,1.384615385,52,Whole Year
2729,2729,1.943661972,71,Whole Year
2730,2730,2,74,Whole Year
2731,2731,1.333333333,120,Whole Year
2732,2732,1.1,120,Whole Year
2733,2733,1.2,125,Whole Year
2734,2734,1.235294118,170,Whole Year
2735,2735,1.257142857,175,Whole Year
2736,2736,1.257142857,175,Whole Year
2737,2737,1.333333333,75,Whole Year
2738,2738,1.325,80,Whole Year
2739,2739,1.305882353,85,Whole Year
2740,2740,3.395348837,43,Whole Year
2741,2741,3.395348837,43,Whole Year
2742,2742,3.395348837,43,Whole Year
2743,2743,0.979166667,240,Whole Year
2744,2744,1.545454545,154,Whole Year
2745,2745,1.545454545,154,Whole Year
2746,2746,4.700209644,477,Whole Year
2747,2747,5.5,450,Whole Year
2748,2748,5.651764706,425,Whole Year
2749,2749,9,2420,Whole Year
2750,2750,16.66666667,3,Whole Year
2751,2751,8,10,Whole Year
2752,2752,4.5,52,Whole Year
2753,2753,4.442307692,52,Whole Year
2754,2754,4.446808511,47,Whole Year
2755,2755,7.964285714,560,Whole Year
2756,2756,8.310344828,580,Whole Year
2757,2757,8.266666667,600,Whole Year
2758,2758,7.25,20,Whole Year
2759,2759,7.1,20,Whole Year
2760,2760,10,716,Whole Year
2761,2761,10,695,Whole Year
2762,2762,9,896,Whole Year
2763,2763,7,2211,Whole Year
2764,2764,8.499775281,2225,Whole Year
2765,2765,7.066666667,75,Whole Year
2766,2766,6.892857143,56,Whole Year
2767,2767,6.923076923,65,Whole Year
2768,2768,7,55,Whole Year
2769,2769,6.076923077,65,Whole Year
2770,2770,7.929824561,57,Whole Year
2771,2771,2.5,32,Whole Year
2772,2772,2.5,32,Whole Year
2773,2773,4.545454545,110,Whole Year
2774,2774,4.551724138,116,Whole Year
2775,2775,4.608695652,115,Whole Year
2776,2776,6.666666667,15,Whole Year
2777,2777,5,55,Whole Year
2778,2778,5.05,60,Whole Year
2779,2779,4.738461538,65,Whole Year
2780,2780,1.511111111,45,Whole Year
2781,2781,1.511111111,45,Whole Year
2782,2782,1.511111111,45,Whole Year
2783,2783,8.0625,48,Whole Year
2784,2784,6.73015873,63,Whole Year
2785,2785,6.666666667,63,Whole Year
2786,2786,1.495431472,985,Kharif
2787,2787,1.500546448,915,Kharif
2788,2788,1.559912854,918,Kharif
2789,2789,1.196078431,2550,Kharif
2790,2790,0.415598291,936,Kharif
2791,2791,1.1,950,Kharif
2792,2792,1.927272727,2750,Kharif
2793,2793,1.74863388,1830,Kharif
2794,2794,1.341791045,2010,Kharif
2795,2795,1.25,800,Kharif
2796,2796,1.93115942,2760,Kharif
2797,2797,1.968359088,2718,Kharif
2798,2798,1.268965517,1450,Kharif
2799,2799,1.26962963,1350,Kharif
2800,2800,1.4,5800,Kharif
2801,2801,1.120008849,9041,Kharif
2802,2802,1.10002208,9058,Kharif
2803,2803,1.65,5400,Kharif
2804,2804,1.8,5450,Kharif
2805,2805,1.75,1000,Kharif
2806,2806,1.274260355,3380,Kharif
2807,2807,1.265334252,1451,Kharif
2808,2808,1.207925408,2145,Kharif
2809,2809,1.205357143,2240,Kharif
2810,2810,1.353559484,2093,Kharif
2811,2811,1.874285714,875,Kharif
2812,2812,1.879545455,880,Kharif
2813,2813,1.900564972,885,Kharif
2814,2814,1.779768786,1730,Kharif
2815,2815,1.207815924,2738,Kharif
2816,2816,1.209353307,2737,Kharif
2817,2817,1.129890644,8230,Kharif
2818,2818,1.157894737,950,Kharif
2819,2819,1.157894737,950,Kharif
2820,2820,1.266666667,4500,Kharif
2821,2821,1.894634146,1025,Kharif
2822,2822,1.890291262,1030,Kharif
2823,2823,1.550040905,3667,Kharif
2824,2824,1.550831289,3669,Kharif
2825,2825,1.550408719,3670,Kharif
2826,2826,1.078984485,3545,Kharif
2827,2827,1.221655669,3334,Kharif
2828,2828,1.229385307,3335,Kharif
2829,2829,0.816186948,3509,Whole Year
2830,2830,0.824857143,3500,Whole Year
2831,2831,0.72572402,3522,Whole Year
2832,2832,1.099881657,4225,Whole Year
2833,2833,0.7,80,Whole Year
2834,2834,0.847058824,85,Whole Year
2835,2835,0.907594937,790,Whole Year
2836,2836,1.079710145,828,Whole Year
2837,2837,1.084337349,830,Whole Year
2838,2838,1.019428571,4375,Whole Year
2839,2839,1.021714286,4375,Whole Year
2840,2840,0.942038946,4365,Whole Year
2841,2841,0.842105263,380,Whole Year
2842,2842,0.86,350,Whole Year
2843,2843,1.2,8560,Whole Year
2844,2844,1.2,9170,Whole Year
2845,2845,1.2,9150,Whole Year
2846,2846,0.955403987,3812,Whole Year
2847,2847,0.969855832,3815,Whole Year
2848,2848,1.142857143,280,Whole Year
2849,2849,1.187096774,310,Whole Year
2850,2850,0.8,1050,Whole Year
2851,2851,1.017123288,1460,Whole Year
2852,2852,1.017123288,1460,Whole Year
2853,2853,1.010315925,1551,Whole Year
2854,2854,1.213114754,305,Whole Year
2855,2855,1.24,275,Whole Year
2856,2856,1.2,220,Whole Year
2857,2857,1,1000,Whole Year
2858,2858,1.088905775,1316,Whole Year
2859,2859,0.964240102,783,Whole Year
2860,2860,0.933333333,75,Whole Year
2861,2861,0.9875,80,Whole Year
2862,2862,0.9875,80,Whole Year
2863,2863,0.988461538,1300,Whole Year
2864,2864,0.865,1000,Whole Year
2865,2865,1.19047619,315,Whole Year
2866,2866,0.849056604,53,Whole Year
2867,2867,1.061349693,163,Whole Year
2868,2868,1.061349693,163,Whole Year
2869,2869,1.088452088,1628,Whole Year
2870,2870,1.033810888,1745,Whole Year
2871,2871,1.033810888,1745,Whole Year
2872,2872,5.32,25,Whole Year
2873,2873,5.8,50,Whole Year
2874,2874,5.5,48,Whole Year
2875,2875,7,520,Whole Year
2876,2876,6.5,50,Whole Year
2877,2877,7,92,Whole Year
2878,2878,5.80952381,63,Whole Year
2879,2879,5.857142857,70,Whole Year
2880,2880,5.857142857,70,Whole Year
2881,2881,8.301886792,530,Whole Year
2882,2882,8.140350877,570,Whole Year
2883,2883,8.209677419,620,Whole Year
2884,2884,7.162790698,215,Whole Year
2885,2885,7.108695652,230,Whole Year
2886,2886,8.2,620,Whole Year
2887,2887,8.2,630,Whole Year
2888,2888,8.2,580,Whole Year
2889,2889,8,76,Whole Year
2890,2890,8,100,Whole Year
2891,2891,8.529411765,170,Whole Year
2892,2892,7.087272727,550,Whole Year
2893,2893,9.988188976,254,Whole Year
2894,2894,7.125,88,Whole Year
2895,2895,7.590361446,83,Whole Year
2896,2896,9.243243243,74,Whole Year
2897,2897,5,1100,Whole Year
2898,2898,5,1110,Whole Year
2899,2899,5.5,1010,Whole Year
2900,2900,6,50,Whole Year
2901,2901,5.903846154,52,Whole Year
2902,2902,5.909090909,55,Whole Year
2903,2903,5,50,Whole Year
2904,2904,4.727272727,55,Whole Year
2905,2905,4.727272727,55,Whole Year
2906,2906,7.5,800,Whole Year
2907,2907,8.35,180,Whole Year
2908,2908,8.151351351,185,Whole Year
2909,2909,9,390,Whole Year
2910,2910,9,390,Whole Year
2911,2911,9,395,Whole Year
2912,2912,5.729166667,240,Whole Year
2913,2913,6.086614173,254,Whole Year
2914,2914,6.086614173,254,Whole Year
2915,2915,1.37049844,11857,Kharif
2916,2916,1.414839798,11860,Kharif
2917,2917,1.559619112,11867,Kharif
2918,2918,0.711111111,5400,Kharif
2919,2919,0.900059137,1691,Kharif
2920,2920,1,1700,Kharif
2921,2921,1.363931763,12310,Kharif
2922,2922,1.260588235,8500,Kharif
2923,2923,1.260282021,8510,Kharif
2924,2924,0.925925926,5400,Kharif
2925,2925,2.157745337,12330,Kharif
2926,2926,2.314049587,12100,Kharif
2927,2927,1.180952381,6300,Kharif
2928,2928,0.857546408,7434,Kharif
2929,2929,1.3,10900,Kharif
2930,2930,0.909944907,14158,Kharif
2931,2931,1.360033668,14257,Kharif
2932,2932,1.409185804,9580,Kharif
2933,2933,1.150259067,9650,Kharif
2934,2934,0.804597701,4350,Kharif
2935,2935,1.180067568,14800,Kharif
2936,2936,1.2,8460,Kharif
2937,2937,1.041561713,7940,Kharif
2938,2938,1.055900621,8050,Kharif
2939,2939,1.159976387,8470,Kharif
2940,2940,1.319290466,902,Kharif
2941,2941,1.334068357,907,Kharif
2942,2942,1.340285401,911,Kharif
2943,2943,1.26,8300,Kharif
2944,2944,0.446236559,5580,Kharif
2945,2945,0.686134002,5582,Kharif
2946,2946,1.4,11450,Kharif
2947,2947,0.981818182,5500,Kharif
2948,2948,0.981818182,5500,Kharif
2949,2949,0.784780488,20500,Kharif
2950,2950,1.038716814,4520,Kharif
2951,2951,1.163736264,4550,Kharif
2952,2952,1.360233918,855,Kharif
2953,2953,1.356725146,855,Kharif
2954,2954,0.841676368,859,Kharif
2955,2955,1.13379296,19291,Kharif
2956,2956,1.109356989,19953,Kharif
2957,2957,1.154482046,19355,Kharif
2958,2958,0.8,2010,Kharif
2959,2959,0.8,2020,Kharif
2960,2960,0.82,2000,Kharif
2961,2961,0.7375,4000,Kharif
2962,2962,0.746781116,233,Kharif
2963,2963,0.85,240,Kharif
2964,2964,1.144394619,2230,Kharif
2965,2965,0.911363636,440,Kharif
2966,2966,0.912359551,445,Kharif
2967,2967,0.776978417,1390,Kharif
2968,2968,1.146636771,2230,Kharif
2969,2969,1.224884793,2170,Kharif
2970,2970,1.08,500,Kharif
2971,2971,1.090322581,620,Kharif
