pesticide_id,district_id,COMPOUND,STATE_CODE,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE
1671,1671,"2,4-D",31,131,31955.6,31955.6
1672,1672,"2,4-D",31,133,16036.4,16036.4
1673,1673,"2,4-D",31,135,21311.2,21937.1
1674,1674,"2,4-D",31,137,12194.2,12267.2
1675,1675,"2,4-D",31,139,14961.5,15806
1676,1676,"2,4-D",31,141,28183.2,28314.7
1677,1677,"2,4-D",31,143,17032.3,17144.5
1678,1678,"2,4-D",31,145,13484.2,13956.4
1679,1679,"2,4-D",31,147,25446.3,25446.3
1680,1680,"2,4-D",31,149,208.2,1190.6
1681,1681,"2,4-D",31,151,32060,32060
1682,1682,"2,4-D",31,153,5389.8,5406.7
1683,1683,"2,4-D",31,155,29072.6,29180.1
1684,1684,"2,4-D",31,157,6659.3,8115.3
1685,1685,"2,4-D",31,159,21198.4,21472.5
1686,1686,"2,4-D",31,161,10677,11262
1687,1687,"2,4-D",31,163,2495.9,2724.2
1688,1688,"2,4-D",31,165,2202.8,2410.4
1689,1689,"2,4-D",31,167,10797.4,11487.6
1690,1690,"2,4-D",31,169,33573.8,33573.8
1691,1691,"2,4-D",31,171,147.5,189.9
1692,1692,"2,4-D",31,173,10212.4,10991.9
1693,1693,"2,4-D",31,175,2568.9,2915.9
1694,1694,"2,4-D",31,177,14792.3,14899.2
1695,1695,"2,4-D",31,179,14084,14952.9
1696,1696,"2,4-D",31,181,8958,9060
1697,1697,"2,4-D",31,183,133,1413.3
1698,1698,"2,4-D",31,185,26753,26906.5
1699,1699,"2,4-D",32,1,343.7,357.5
1700,1700,"2,4-D",32,3,21.1,21.2
1701,1701,"2,4-D",32,5,109.8,109.8
1702,1702,"2,4-D",32,7,3557.1,3613.2
1703,1703,"2,4-D",32,9,36.6,37.1
1704,1704,"2,4-D",32,11,1040.3,1117.5
1705,1705,"2,4-D",32,13,1416.9,1420
1706,1706,"2,4-D",32,15,441.4,516.7
1707,1707,"2,4-D",32,17,140.2,142.5
1708,1708,"2,4-D",32,19,565.2,569.1
1709,1709,"2,4-D",32,21,26.3,26.3
1710,1710,"2,4-D",32,23,115,115
1711,1711,"2,4-D",32,27,761.9,766.6
1712,1712,"2,4-D",32,29,0.9,0.9
1713,1713,"2,4-D",32,31,105.2,105.3
1714,1714,"2,4-D",32,33,317.5,364.7
1715,1715,"2,4-D",32,510,3.4,3.4
1716,1716,"2,4-D",33,1,3.5,57.4
1717,1717,"2,4-D",33,3,4.1,45
1718,1718,"2,4-D",33,5,10.2,83.1
1719,1719,"2,4-D",33,7,9.2,118.9
1720,1720,"2,4-D",33,9,17.6,158.8
1721,1721,"2,4-D",33,11,36.1,174.8
1722,1722,"2,4-D",33,13,26.3,123.5
1723,1723,"2,4-D",33,15,35.2,152.9
1724,1724,"2,4-D",33,17,7,51.1
1725,1725,"2,4-D",33,19,10.5,78.1
1726,1726,"2,4-D",34,1,87.8,87.8
1727,1727,"2,4-D",34,3,4.9,4.9
1728,1728,"2,4-D",34,5,482.6,482.6
1729,1729,"2,4-D",34,7,12.7,12.7
1730,1730,"2,4-D",34,9,19.9,19.9
1731,1731,"2,4-D",34,11,548.1,548.1
1732,1732,"2,4-D",34,13,1.4,1.4
1733,1733,"2,4-D",34,15,584.1,584.1
1734,1734,"2,4-D",34,19,652.4,652.4
1735,1735,"2,4-D",34,21,139.5,139.5
1736,1736,"2,4-D",34,23,135,135
1737,1737,"2,4-D",34,25,158.6,158.6
1738,1738,"2,4-D",34,27,172.6,172.6
1739,1739,"2,4-D",34,29,18.4,18.4
1740,1740,"2,4-D",34,31,6.7,6.7
1741,1741,"2,4-D",34,33,1858.4,1858.4
1742,1742,"2,4-D",34,35,95.2,95.2
1743,1743,"2,4-D",34,37,233.5,233.5
1744,1744,"2,4-D",34,39,0,0
1745,1745,"2,4-D",34,41,660.6,660.6
1746,1746,"2,4-D",35,1,233.8,232.3
1747,1747,"2,4-D",35,3,207.8,219.7
1748,1748,"2,4-D",35,5,1225.8,3345.3
1749,1749,"2,4-D",35,6,930.2,930.5
1750,1750,"2,4-D",35,7,272.9,315.1
1751,1751,"2,4-D",35,9,41079.7,43343
1752,1752,"2,4-D",35,11,303.5,433.3
1753,1753,"2,4-D",35,13,3173.4,4044.6
1754,1754,"2,4-D",35,15,743.3,1416.2
1755,1755,"2,4-D",35,17,195.9,206.7
1756,1756,"2,4-D",35,19,536.5,543.6
1757,1757,"2,4-D",35,21,301.1,301.1
1758,1758,"2,4-D",35,23,941.3,1014.6
1759,1759,"2,4-D",35,25,1861.7,3154.6
1760,1760,"2,4-D",35,27,436.1,437
1761,1761,"2,4-D",35,28,0,0
1762,1762,"2,4-D",35,29,487.9,1582
1763,1763,"2,4-D",35,31,1804.6,1804.3
1764,1764,"2,4-D",35,33,187,212.3
1765,1765,"2,4-D",35,35,226.2,234.9
1766,1766,"2,4-D",35,37,16076.1,16372
1767,1767,"2,4-D",35,39,973.9,1063.9
1768,1768,"2,4-D",35,41,29765.8,31212.2
1769,1769,"2,4-D",35,43,573.1,640.7
1770,1770,"2,4-D",35,45,2104.8,2467.3
1771,1771,"2,4-D",35,47,1008,1021.6
1772,1772,"2,4-D",35,49,510.4,508.2
1773,1773,"2,4-D",35,51,784.8,1033.2
1774,1774,"2,4-D",35,53,355.3,724.1
1775,1775,"2,4-D",35,55,267.4,275.8
1776,1776,"2,4-D",35,57,1915.6,2767
1777,1777,"2,4-D",35,59,6578.3,7619.3
1778,1778,"2,4-D",35,61,3308.1,3460.2
1779,1779,"2,4-D",36,1,12.4,230.1
1780,1780,"2,4-D",36,3,14.7,955.2
1781,1781,"2,4-D",36,7,5.4,547.5
1782,1782,"2,4-D",36,9,28.5,1269
1783,1783,"2,4-D",36,11,10.1,1150.6
1784,1784,"2,4-D",36,13,86.2,1462.3
1785,1785,"2,4-D",36,15,9.8,396.9
1786,1786,"2,4-D",36,17,2.1,596.2
1787,1787,"2,4-D",36,19,4174.6,4564
1788,1788,"2,4-D",36,21,106,404.4
1789,1789,"2,4-D",36,23,1.6,431.3
1790,1790,"2,4-D",36,25,31.8,615
1791,1791,"2,4-D",36,27,68.9,571.8
1792,1792,"2,4-D",36,29,161,510.4
1793,1793,"2,4-D",36,31,352.2,496.2
1794,1794,"2,4-D",36,33,1652,2055.1
1795,1795,"2,4-D",36,35,15.4,184.3
1796,1796,"2,4-D",36,37,233.8,638.6
1797,1797,"2,4-D",36,39,11.1,166.9
1798,1798,"2,4-D",36,41,2.6,8.9
1799,1799,"2,4-D",36,43,1.8,583.1
1800,1800,"2,4-D",36,45,91.4,4158.2
1801,1801,"2,4-D",36,47,,0
1802,1802,"2,4-D",36,49,7.4,1937
1803,1803,"2,4-D",36,51,251.5,859.9
1804,1804,"2,4-D",36,53,4.4,702.1
1805,1805,"2,4-D",36,55,567.5,885.5
1806,1806,"2,4-D",36,57,95.5,420.7
1807,1807,"2,4-D",36,59,7.8,5.3
1808,1808,"2,4-D",36,63,1187.7,1649.6
1809,1809,"2,4-D",36,65,12.6,1033.2
1810,1810,"2,4-D",36,67,22.1,837.7
1811,1811,"2,4-D",36,69,371.7,997.6
1812,1812,"2,4-D",36,71,50.8,364.4
1813,1813,"2,4-D",36,73,2063.2,2611.1
1814,1814,"2,4-D",36,75,1.6,633.6
1815,1815,"2,4-D",36,77,3.5,664.3
1816,1816,"2,4-D",36,79,0.1,10.6
1817,1817,"2,4-D",36,81,0.1,0.1
1818,1818,"2,4-D",36,83,56.6,332.9
1819,1819,"2,4-D",36,87,1.1,2.2
1820,1820,"2,4-D",36,89,35.6,3917.7
1821,1821,"2,4-D",36,91,42.6,318
1822,1822,"2,4-D",36,93,1.7,66.8
1823,1823,"2,4-D",36,95,37.9,365.5
1824,1824,"2,4-D",36,97,3.3,490
1825,1825,"2,4-D",36,99,162.3,743.3
1826,1826,"2,4-D",36,101,37.6,2326.4
1827,1827,"2,4-D",36,103,85.1,119
1828,1828,"2,4-D",36,105,6.5,235.9
1829,1829,"2,4-D",36,107,5.4,720
1830,1830,"2,4-D",36,109,11.4,759.5
1831,1831,"2,4-D",36,111,81.3,304.1
1832,1832,"2,4-D",36,113,7.2,32
1833,1833,"2,4-D",36,115,110.6,707.4
1834,1834,"2,4-D",36,117,7131.2,7684.6
1835,1835,"2,4-D",36,119,0.2,36.2
1836,1836,"2,4-D",36,121,261.9,631.7
1837,1837,"2,4-D",36,123,135.1,404
1838,1838,"2,4-D",37,1,686.2,1518.5
1839,1839,"2,4-D",37,3,2742.3,2942.4
1840,1840,"2,4-D",37,5,484.9,509.6
1841,1841,"2,4-D",37,7,3730.6,3730.6
1842,1842,"2,4-D",37,9,633.4,648.4
1843,1843,"2,4-D",37,11,72.3,72.7
1844,1844,"2,4-D",37,13,18559.8,18592.3
1845,1845,"2,4-D",37,15,11463.7,11463.7
1846,1846,"2,4-D",37,17,1413.2,1788.8
1847,1847,"2,4-D",37,19,618.7,658.5
1848,1848,"2,4-D",37,21,5587.5,5659.4
1849,1849,"2,4-D",37,23,1533.7,1575.3
1850,1850,"2,4-D",37,25,3965.1,3965.1
1851,1851,"2,4-D",37,27,126.9,188.5
1852,1852,"2,4-D",37,29,9127.8,9127.8
1853,1853,"2,4-D",37,31,5246.6,5246.5
1854,1854,"2,4-D",37,33,618.2,1059.4
1855,1855,"2,4-D",37,35,2384.3,2830.1
1856,1856,"2,4-D",37,37,4806.7,5025.5
1857,1857,"2,4-D",37,39,1260.5,1285.3
1858,1858,"2,4-D",37,41,5908.6,5908.5
1859,1859,"2,4-D",37,43,676.2,707.7
1860,1860,"2,4-D",37,45,8083.9,8083.9
1861,1861,"2,4-D",37,47,2822.3,3202.4
1862,1862,"2,4-D",37,49,7503.2,7536.7
1863,1863,"2,4-D",37,51,936.7,1282.4
1864,1864,"2,4-D",37,53,5557.1,5556.7
1865,1865,"2,4-D",37,55,835.6,835.6
1866,1866,"2,4-D",37,57,1938.8,2605.1
1867,1867,"2,4-D",37,59,1825.5,2401.2
1868,1868,"2,4-D",37,61,3440.5,4021.1
1869,1869,"2,4-D",37,63,144.3,307.8
1870,1870,"2,4-D",37,65,12702.4,12702.1
1871,1871,"2,4-D",37,67,253.2,846.3
1872,1872,"2,4-D",37,69,756.2,2675.8
1873,1873,"2,4-D",37,71,2350.7,2350.7
1874,1874,"2,4-D",37,73,6245.3,6245.1
1875,1875,"2,4-D",37,75,493.9,494.1
1876,1876,"2,4-D",37,77,711.5,1398.6
1877,1877,"2,4-D",37,79,9342.3,9478.3
1878,1878,"2,4-D",37,81,686.1,2072.2
1879,1879,"2,4-D",37,83,16961,16960.8
1880,1880,"2,4-D",37,85,1028.1,1579.6
1881,1881,"2,4-D",37,87,5368.2,5439.8
1882,1882,"2,4-D",37,89,2945.3,3092.2
1883,1883,"2,4-D",37,91,7876.1,7876
1884,1884,"2,4-D",37,93,608.4,1109.8
1885,1885,"2,4-D",37,95,9290.4,9298.5
1886,1886,"2,4-D",37,97,4612.1,6127
1887,1887,"2,4-D",37,99,1012.6,1018.8
1888,1888,"2,4-D",37,101,19364.1,19565.5
1889,1889,"2,4-D",37,103,7900.4,7958
1890,1890,"2,4-D",37,105,1216.8,1401.2
1891,1891,"2,4-D",37,107,11207.3,11336.9
1892,1892,"2,4-D",37,109,2997.2,2997.2
1893,1893,"2,4-D",37,111,1426.7,1444.2
1894,1894,"2,4-D",37,113,1531.6,1551.9
1895,1895,"2,4-D",37,115,4427.3,4435.7
1896,1896,"2,4-D",37,117,10298,10298
1897,1897,"2,4-D",37,119,817.5,817.5
1898,1898,"2,4-D",37,121,1412.8,1417
1899,1899,"2,4-D",37,123,1599.6,1599.6
1900,1900,"2,4-D",37,125,2976.8,2976.8
1901,1901,"2,4-D",37,127,4502.8,4502.7
1902,1902,"2,4-D",37,129,22.5,22.5
1903,1903,"2,4-D",37,131,14055.2,14055.2
1904,1904,"2,4-D",37,133,839.9,1239.8
1905,1905,"2,4-D",37,135,405.7,1060.4
1906,1906,"2,4-D",37,137,4084,4088.7
1907,1907,"2,4-D",37,139,14112,14112
1908,1908,"2,4-D",37,141,729.5,801.5
1909,1909,"2,4-D",37,143,10156.2,10156.2
1910,1910,"2,4-D",37,145,572.8,2197.2
1911,1911,"2,4-D",37,147,17702.3,17791.8
1912,1912,"2,4-D",37,149,1334.5,1335.9
1913,1913,"2,4-D",37,151,4857.5,5574.7
1914,1914,"2,4-D",37,153,1491.2,1491.2
1915,1915,"2,4-D",37,155,5675.9,6514.8
1916,1916,"2,4-D",37,157,733.2,1535.7
1917,1917,"2,4-D",37,159,2864.3,3912.1
1918,1918,"2,4-D",37,161,3974.1,3988.3
1919,1919,"2,4-D",37,163,3406.9,4309.2
1920,1920,"2,4-D",37,165,664.3,1021.7
1921,1921,"2,4-D",37,167,5385.6,5385.6
1922,1922,"2,4-D",37,169,641.5,1015.5
1923,1923,"2,4-D",37,171,447.3,1058.6
1924,1924,"2,4-D",37,173,365.9,368.3
1925,1925,"2,4-D",37,175,905.3,955.8
1926,1926,"2,4-D",37,177,12845.2,12844.8
1927,1927,"2,4-D",37,179,8885.6,8885.6
1928,1928,"2,4-D",37,181,195.7,940.7
1929,1929,"2,4-D",37,183,1199.9,1735
1930,1930,"2,4-D",37,185,643.9,1614.1
1931,1931,"2,4-D",37,187,17287.1,17286.6
1932,1932,"2,4-D",37,189,368.1,379.6
1933,1933,"2,4-D",37,191,17330.7,17490.5
1934,1934,"2,4-D",37,193,572.5,777.8
1935,1935,"2,4-D",37,195,9727.5,9886.2
1936,1936,"2,4-D",37,197,363.8,1344.9
1937,1937,"2,4-D",37,199,2495.4,2504.9
1938,1938,"2,4-D",38,1,10549.4,10853.5
1939,1939,"2,4-D",38,3,1419.6,4674.5
1940,1940,"2,4-D",38,5,3207.3,6803.5
1941,1941,"2,4-D",38,7,3192.8,3273.1
1942,1942,"2,4-D",38,9,6154,8728.2
1943,1943,"2,4-D",38,11,7137.4,7844.9
1944,1944,"2,4-D",38,13,6584.3,6932.3
1945,1945,"2,4-D",38,15,1909.9,3191.8
1946,1946,"2,4-D",38,17,786.9,5114
1947,1947,"2,4-D",38,19,2400.1,5317.1
1948,1948,"2,4-D",38,21,4356.3,5398.6
1949,1949,"2,4-D",38,23,7352.7,8469.4
1950,1950,"2,4-D",38,25,7755.5,8731.8
1951,1951,"2,4-D",38,27,754.3,1807
1952,1952,"2,4-D",38,29,2250.9,3278
1953,1953,"2,4-D",38,31,1082.9,2504.1
1954,1954,"2,4-D",38,33,4476.9,5864.1
1955,1955,"2,4-D",38,35,1515.3,7709.6
1956,1956,"2,4-D",38,37,2288.2,3039.5
1957,1957,"2,4-D",38,39,621.6,1947.6
1958,1958,"2,4-D",38,41,14894.9,14988.2
1959,1959,"2,4-D",38,43,1752.3,3400.5
1960,1960,"2,4-D",38,45,5170.5,7179.7
1961,1961,"2,4-D",38,47,3814,4741.9
1962,1962,"2,4-D",38,49,3812.7,6545.1
1963,1963,"2,4-D",38,51,5093.5,6127.2
1964,1964,"2,4-D",38,53,8770,10364.7
1965,1965,"2,4-D",38,55,15778.6,23366.8
1966,1966,"2,4-D",38,57,3934.4,4996.7
1967,1967,"2,4-D",38,59,2501,3181
1968,1968,"2,4-D",38,61,10659.4,11743.9
1969,1969,"2,4-D",38,63,1019.4,3049.3
1970,1970,"2,4-D",38,65,3045.9,4334.6
1971,1971,"2,4-D",38,67,1606.5,5830.2
1972,1972,"2,4-D",38,69,3038.7,4212
1973,1973,"2,4-D",38,71,1373.9,4632.1
1974,1974,"2,4-D",38,73,3773.4,4440.4
1975,1975,"2,4-D",38,75,6721.8,9299.1
1976,1976,"2,4-D",38,77,6796.8,7456.2
1977,1977,"2,4-D",38,79,2749.6,3875.3
1978,1978,"2,4-D",38,81,3823.7,4666.9
1979,1979,"2,4-D",38,83,2320.2,3258.5
1980,1980,"2,4-D",38,85,590.3,846
1981,1981,"2,4-D",38,87,7506.2,8010.3
1982,1982,"2,4-D",38,89,14434.3,14577.5
1983,1983,"2,4-D",38,91,316.7,3413.8
1984,1984,"2,4-D",38,93,2200.4,6949.7
1985,1985,"2,4-D",38,95,1769.8,4018.6
1986,1986,"2,4-D",38,97,672.4,4222.5
1987,1987,"2,4-D",38,99,1691,7704.9
1988,1988,"2,4-D",38,101,14049.7,18998.9
1989,1989,"2,4-D",38,103,3275.3,6934.6
1990,1990,"2,4-D",38,105,13701,15619.6
1991,1991,"2,4-D",39,1,2927.8,3015.9
1992,1992,"2,4-D",39,3,13669.8,13745.5
1993,1993,"2,4-D",39,5,3610.8,3724.5
1994,1994,"2,4-D",39,7,707.3,827.6
1995,1995,"2,4-D",39,9,635.3,776.4
1996,1996,"2,4-D",39,11,18252.3,18340
1997,1997,"2,4-D",39,13,19.5,225.2
1998,1998,"2,4-D",39,15,5639.6,5747.9
1999,1999,"2,4-D",39,17,13623.1,13665.2
2000,2000,"2,4-D",39,19,886.6,967.9
2001,2001,"2,4-D",39,21,18691.1,18858.3
2002,2002,"2,4-D",39,23,13318.4,13467.5
2003,2003,"2,4-D",39,25,13463.9,13492.9
2004,2004,"2,4-D",39,27,36508.9,36525.7
2005,2005,"2,4-D",39,29,1137.2,1267.4
2006,2006,"2,4-D",39,31,2034,2178.7
2007,2007,"2,4-D",39,33,8073.5,8098
2008,2008,"2,4-D",39,35,0,2.6
2009,2009,"2,4-D",39,37,29982.1,30158.3
2010,2010,"2,4-D",39,39,12343.4,12414.5
2011,2011,"2,4-D",39,41,10567.5,10671.7
2012,2012,"2,4-D",39,43,3188.3,3203.1
2013,2013,"2,4-D",39,45,11620.7,11926.3
2014,2014,"2,4-D",39,47,17942.1,18039.4
2015,2015,"2,4-D",39,49,4059.3,4118.3
2016,2016,"2,4-D",39,51,13856.9,13929.1
2017,2017,"2,4-D",39,53,852.9,898.4
2018,2018,"2,4-D",39,55,197.4,283.9
2019,2019,"2,4-D",39,57,25103.4,25138.4
2020,2020,"2,4-D",39,59,855.4,1067.8
2021,2021,"2,4-D",39,61,1547.3,1566.3
2022,2022,"2,4-D",39,63,20721.3,20781.5
2023,2023,"2,4-D",39,65,23510.2,23595.3
2024,2024,"2,4-D",39,67,353.1,493.5
2025,2025,"2,4-D",39,69,16648.8,16731.9
2026,2026,"2,4-D",39,71,8669.5,8855.4
2027,2027,"2,4-D",39,73,818.6,884
2028,2028,"2,4-D",39,75,1716.8,1892.9
2029,2029,"2,4-D",39,77,7525.4,7564.6
2030,2030,"2,4-D",39,79,732.9,778.2
2031,2031,"2,4-D",39,81,44.8,123.4
2032,2032,"2,4-D",39,83,9406,9849.5
2033,2033,"2,4-D",39,85,21.9,42.4
2034,2034,"2,4-D",39,87,430,468.4
2035,2035,"2,4-D",39,89,11944.7,12483.3
2036,2036,"2,4-D",39,91,17687.9,17884.6
2037,2037,"2,4-D",39,93,3575.9,3611.5
2038,2038,"2,4-D",39,95,4277.4,4320.1
2039,2039,"2,4-D",39,97,20149.2,20278.2
2040,2040,"2,4-D",39,99,660.7,728.8
2041,2041,"2,4-D",39,101,16151.5,16212.1
2042,2042,"2,4-D",39,103,874.9,948.5
2043,2043,"2,4-D",39,105,666.1,762.9
2044,2044,"2,4-D",39,107,21806.8,21926.4
2045,2045,"2,4-D",39,109,16722.4,16847.9
2046,2046,"2,4-D",39,111,68.3,240.9
2047,2047,"2,4-D",39,113,15688.5,15727
2048,2048,"2,4-D",39,115,348.7,517.3
2049,2049,"2,4-D",39,117,11234.4,11393
2050,2050,"2,4-D",39,119,3905.4,4189.5
2051,2051,"2,4-D",39,121,31.6,188.9
2052,2052,"2,4-D",39,123,3556.6,3574.6
2053,2053,"2,4-D",39,125,16555.1,16594
2054,2054,"2,4-D",39,127,4060,4195
2055,2055,"2,4-D",39,129,18744.3,18909.4
2056,2056,"2,4-D",39,131,1673.3,1716.6
2057,2057,"2,4-D",39,133,655.2,723.1
2058,2058,"2,4-D",39,135,32280.4,32343
2059,2059,"2,4-D",39,137,19677.6,19818.2
2060,2060,"2,4-D",39,139,3951.5,4050.5
2061,2061,"2,4-D",39,141,10733.3,11098
2062,2062,"2,4-D",39,143,7332.1,7373.6
2063,2063,"2,4-D",39,145,1350.2,1405.5
2064,2064,"2,4-D",39,147,10460.4,10490.6
2065,2065,"2,4-D",39,149,18599.3,18723.1
2066,2066,"2,4-D",39,151,1381.1,1502.3
2067,2067,"2,4-D",39,153,70.7,99.9
2068,2068,"2,4-D",39,155,757.5,820.1
2069,2069,"2,4-D",39,157,1666.7,1771.1
2070,2070,"2,4-D",39,159,16020.5,16169.9
2071,2071,"2,4-D",39,161,17850.3,17883
2072,2072,"2,4-D",39,163,501.9,533.7
2073,2073,"2,4-D",39,165,14408.8,14467.5
2074,2074,"2,4-D",39,167,1733.3,1956.3
2075,2075,"2,4-D",39,169,2107.1,2307.7
2076,2076,"2,4-D",39,171,12682.4,12770
2077,2077,"2,4-D",39,173,23121,23235.9
2078,2078,"2,4-D",39,175,8142.6,8162.5
2079,2079,"2,4-D",40,1,5223.8,5223.8
2080,2080,"2,4-D",40,3,20602.8,20753.4
2081,2081,"2,4-D",40,5,21435.1,21435.7
2082,2082,"2,4-D",40,7,20359.7,20370.3
2083,2083,"2,4-D",40,9,6390.6,6807.3
2084,2084,"2,4-D",40,11,6687.9,7637.9
2085,2085,"2,4-D",40,13,25760.6,26076.4
2086,2086,"2,4-D",40,15,23991.1,24298.6
2087,2087,"2,4-D",40,17,10239.3,10464.1
2088,2088,"2,4-D",40,19,30552,30560.1
2089,2089,"2,4-D",40,21,4700.5,4700.5
2090,2090,"2,4-D",40,23,135.8,13576.9
2091,2091,"2,4-D",40,25,25241,25265
2092,2092,"2,4-D",40,27,1379.9,1403.5
2093,2093,"2,4-D",40,29,17697.5,17715.7
2094,2094,"2,4-D",40,31,10748.4,10848
2095,2095,"2,4-D",40,33,16891.1,16896.1
2096,2096,"2,4-D",40,35,7673.2,7965.7
2097,2097,"2,4-D",40,37,3837,3839.1
2098,2098,"2,4-D",40,39,9567,10647.6
2099,2099,"2,4-D",40,41,4589.9,4734.9
2100,2100,"2,4-D",40,43,6833.8,7592.8
2101,2101,"2,4-D",40,45,7268.3,7278.8
2102,2102,"2,4-D",40,47,26573.2,26621.7
2103,2103,"2,4-D",40,49,29404.9,29814.2
2104,2104,"2,4-D",40,51,8675.3,8955.2
2105,2105,"2,4-D",40,53,27233,27287.4
2106,2106,"2,4-D",40,55,12795.6,12839.5
2107,2107,"2,4-D",40,57,9504,9557.3
2108,2108,"2,4-D",40,59,5058.1,5081.7
2109,2109,"2,4-D",40,61,5810.8,5810.8
2110,2110,"2,4-D",40,63,10989.9,11009.1
2111,2111,"2,4-D",40,65,26126,26168.5
2112,2112,"2,4-D",40,67,35266.1,35288
2113,2113,"2,4-D",40,69,17800.7,17803.2
2114,2114,"2,4-D",40,71,17783.6,17824.9
2115,2115,"2,4-D",40,73,12305.6,12760
2116,2116,"2,4-D",40,75,30576.1,30715.1
2117,2117,"2,4-D",40,77,3.9,8574.5
2118,2118,"2,4-D",40,79,365.6,14551
2119,2119,"2,4-D",40,81,4975.4,4992.9
2120,2120,"2,4-D",40,83,5441.4,5560.1
2121,2121,"2,4-D",40,85,14178.6,14201.9
2122,2122,"2,4-D",40,87,4100.9,4207.8
2123,2123,"2,4-D",40,89,129.2,12210.5
2124,2124,"2,4-D",40,91,5308.2,5320.2
2125,2125,"2,4-D",40,93,10308.9,10502.4
2126,2126,"2,4-D",40,95,11910,11910.4
2127,2127,"2,4-D",40,97,4134.2,4436.2
2128,2128,"2,4-D",40,99,14414.6,14436.7
2129,2129,"2,4-D",40,101,9179.8,9435.5
2130,2130,"2,4-D",40,103,9988.6,10011.9
2131,2131,"2,4-D",40,105,4969,5327.9
2132,2132,"2,4-D",40,107,3640.6,3644.6
2133,2133,"2,4-D",40,109,1729.4,1791.7
2134,2134,"2,4-D",40,111,7104.7,7221.4
2135,2135,"2,4-D",40,113,23771.9,24314.7
2136,2136,"2,4-D",40,115,3297.6,4277.1
2137,2137,"2,4-D",40,117,5347.5,5685.4
2138,2138,"2,4-D",40,119,4369.6,4433.6
2139,2139,"2,4-D",40,121,11999.7,12087.7
2140,2140,"2,4-D",40,123,19798.4,19808.4
2141,2141,"2,4-D",40,125,4044.6,4073.9
2142,2142,"2,4-D",40,127,19.1,13046.1
2143,2143,"2,4-D",40,129,7714,8346.2
2144,2144,"2,4-D",40,131,4612.1,4908.5
2145,2145,"2,4-D",40,133,2594,2598.9
2146,2146,"2,4-D",40,135,5172.6,5356.1
2147,2147,"2,4-D",40,137,33997.8,34029.5
2148,2148,"2,4-D",40,139,49417.5,49442
2149,2149,"2,4-D",40,141,25394.7,25609.8
2150,2150,"2,4-D",40,143,1512.7,1761
2151,2151,"2,4-D",40,145,3862.5,4765.5
2152,2152,"2,4-D",40,147,4148.8,4448.5
2153,2153,"2,4-D",40,149,10253.2,11302.1
2154,2154,"2,4-D",40,151,14941.5,14981.5
2155,2155,"2,4-D",40,153,7865.1,7873.4
2156,2156,"2,4-D",41,1,527.3,867.8
2157,2157,"2,4-D",41,3,230.9,1064.2
2158,2158,"2,4-D",41,5,800.5,1265.4
2159,2159,"2,4-D",41,7,34,35.2
2160,2160,"2,4-D",41,9,98,153.6
2161,2161,"2,4-D",41,11,3.2,248.8
2162,2162,"2,4-D",41,13,608.8,646.9
2163,2163,"2,4-D",41,15,4,468.7
2164,2164,"2,4-D",41,17,265.7,301
2165,2165,"2,4-D",41,19,120.4,949.6
2166,2166,"2,4-D",41,21,23690.7,23796.8
2167,2167,"2,4-D",41,23,398.8,415
2168,2168,"2,4-D",41,25,789.3,914
2169,2169,"2,4-D",41,27,7642.3,7643.8
2170,2170,"2,4-D",41,29,530.3,1197.2
2171,2171,"2,4-D",41,31,1588.3,1629.2
2172,2172,"2,4-D",41,33,10.7,66.9
2173,2173,"2,4-D",41,35,13940.7,14184.4
2174,2174,"2,4-D",41,37,297.7,456.7
2175,2175,"2,4-D",41,39,820.5,1252.6
2176,2176,"2,4-D",41,41,74.1,76.2
2177,2177,"2,4-D",41,43,734.9,1805.6
2178,2178,"2,4-D",41,45,4029.3,4444
2179,2179,"2,4-D",41,47,1170.8,2974.5
2180,2180,"2,4-D",41,49,29603.2,30307.1
2181,2181,"2,4-D",41,51,55.9,360.4
2182,2182,"2,4-D",41,53,397.6,1110.5
2183,2183,"2,4-D",41,55,24076.8,24114.9
2184,2184,"2,4-D",41,57,132,908.1
2185,2185,"2,4-D",41,59,12680.7,21783.5
2186,2186,"2,4-D",41,61,1459,2663.7
2187,2187,"2,4-D",41,63,366,1277.7
2188,2188,"2,4-D",41,65,18232.2,18551.1
2189,2189,"2,4-D",41,67,642,2404.9
2190,2190,"2,4-D",41,69,303.1,317.1
2191,2191,"2,4-D",41,71,1024.4,2447
2192,2192,"2,4-D",42,1,5782.3,7148.6
2193,2193,"2,4-D",42,3,148.2,165.8
2194,2194,"2,4-D",42,5,706.2,810.9
2195,2195,"2,4-D",42,7,364.5,402.3
2196,2196,"2,4-D",42,9,1821,2472.6
2197,2197,"2,4-D",42,11,2734.8,2734.8
2198,2198,"2,4-D",42,13,1164.8,1337.1
2199,2199,"2,4-D",42,15,2487.9,2633.3
2200,2200,"2,4-D",42,17,689.8,689.8
2201,2201,"2,4-D",42,19,1106.8,1226.3
2202,2202,"2,4-D",42,21,955.8,1017.5
2203,2203,"2,4-D",42,23,29.4,30.3
2204,2204,"2,4-D",42,25,2.3,112.7
2205,2205,"2,4-D",42,27,2000.5,2079.6
2206,2206,"2,4-D",42,29,1769.8,1769.8
2207,2207,"2,4-D",42,31,573.8,583.8
2208,2208,"2,4-D",42,33,386.3,418.1
2209,2209,"2,4-D",42,35,450.3,598.8
