arrival_id,crop_id,district_id,market_id,variety,arrival_tonnes,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal,arrival_date
2740,2740,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2741,2741,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2742,2742,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2743,2743,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2744,2744,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2745,2745,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2746,2746,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2747,2747,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2748,2748,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2749,2749,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2750,2750,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2751,2751,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2752,2752,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2753,2753,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2754,2754,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2755,2755,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2756,2756,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2757,2757,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2758,2758,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2759,2759,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2760,2760,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2761,2761,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2762,2762,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2763,2763,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2764,2764,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2765,2765,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2766,2766,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2767,2767,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2768,2768,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2769,2769,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2770,2770,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2771,2771,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2772,2772,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2773,2773,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2774,2774,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2775,2775,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2776,2776,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2777,2777,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2778,2778,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2779,2779,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2780,2780,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2781,2781,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2782,2782,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2783,2783,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2784,2784,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2785,2785,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2786,2786,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2787,2787,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2788,2788,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2789,2789,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2790,2790,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2791,2791,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2792,2792,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2793,2793,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2794,2794,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2795,2795,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2796,2796,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2797,2797,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2798,2798,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2799,2799,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2800,2800,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2801,2801,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2802,2802,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2803,2803,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2804,2804,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2805,2805,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2806,2806,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2807,2807,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2808,2808,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2809,2809,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2810,2810,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2811,2811,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2812,2812,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2813,2813,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2814,2814,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2815,2815,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2816,2816,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2817,2817,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2818,2818,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2819,2819,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2820,2820,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2821,2821,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2822,2822,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2823,2823,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2824,2824,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2825,2825,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2826,2826,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2827,2827,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2828,2828,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2829,2829,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2830,2830,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2831,2831,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2832,2832,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2833,2833,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2834,2834,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2835,2835,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2836,2836,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2837,2837,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2838,2838,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2839,2839,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2840,2840,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2841,2841,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2842,2842,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2843,2843,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2844,2844,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2845,2845,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2846,2846,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2847,2847,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2848,2848,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2849,2849,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2850,2850,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2851,2851,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2852,2852,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2853,2853,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2854,2854,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2855,2855,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2856,2856,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2857,2857,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2858,2858,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2859,2859,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2860,2860,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2861,2861,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2862,2862,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2863,2863,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2864,2864,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2865,2865,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2866,2866,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2867,2867,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2868,2868,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2869,2869,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2870,2870,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2871,2871,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2872,2872,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2873,2873,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2874,2874,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2875,2875,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2876,2876,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2877,2877,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2878,2878,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2879,2879,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2880,2880,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2881,2881,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2882,2882,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2883,2883,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2884,2884,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2885,2885,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2886,2886,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2887,2887,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2888,2888,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2889,2889,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2890,2890,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2891,2891,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2892,2892,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2893,2893,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2894,2894,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2895,2895,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2896,2896,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2897,2897,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2898,2898,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2899,2899,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2900,2900,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2901,2901,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2902,2902,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2903,2903,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2904,2904,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2905,2905,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2906,2906,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2907,2907,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2908,2908,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2909,2909,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2910,2910,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2911,2911,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2912,2912,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2913,2913,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2914,2914,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2915,2915,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2916,2916,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2917,2917,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2918,2918,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2919,2919,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2920,2920,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2921,2921,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2922,2922,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2923,2923,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2924,2924,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2925,2925,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2926,2926,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2927,2927,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2928,2928,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2929,2929,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2930,2930,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2931,2931,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2932,2932,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2933,2933,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2934,2934,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2935,2935,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2936,2936,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2937,2937,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2938,2938,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2939,2939,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2940,2940,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2941,2941,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2942,2942,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2943,2943,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2944,2944,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2945,2945,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2946,2946,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2947,2947,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2948,2948,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2949,2949,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2950,2950,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2951,2951,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2952,2952,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2953,2953,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2954,2954,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2955,2955,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2956,2956,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2957,2957,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2958,2958,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2959,2959,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2960,2960,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2961,2961,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2962,2962,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2963,2963,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2964,2964,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2965,2965,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2966,2966,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2967,2967,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2968,2968,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2969,2969,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2970,2970,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2971,2971,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2972,2972,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2973,2973,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2974,2974,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2975,2975,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2976,2976,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2977,2977,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2978,2978,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2979,2979,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2980,2980,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2981,2981,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2982,2982,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2983,2983,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2984,2984,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2985,2985,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2986,2986,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2987,2987,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2988,2988,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2989,2989,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2990,2990,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2991,2991,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2992,2992,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2993,2993,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
2994,2994,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
2995,2995,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
2996,2996,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
2997,2997,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
2998,2998,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
2999,2999,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3000,3000,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3001,3001,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3002,3002,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3003,3003,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3004,3004,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3005,3005,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3006,3006,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3007,3007,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3008,3008,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3009,3009,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3010,3010,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3011,3011,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3012,3012,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3013,3013,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3014,3014,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3015,3015,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3016,3016,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3017,3017,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3018,3018,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3019,3019,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3020,3020,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3021,3021,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3022,3022,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3023,3023,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3024,3024,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3025,3025,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3026,3026,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3027,3027,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3028,3028,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3029,3029,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3030,3030,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3031,3031,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3032,3032,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3033,3033,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3034,3034,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3035,3035,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3036,3036,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3037,3037,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3038,3038,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3039,3039,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3040,3040,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3041,3041,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3042,3042,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3043,3043,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3044,3044,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3045,3045,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3046,3046,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3047,3047,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3048,3048,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3049,3049,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3050,3050,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3051,3051,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3052,3052,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3053,3053,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3054,3054,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3055,3055,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3056,3056,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
3057,3057,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
3058,3058,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
3059,3059,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
3060,3060,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
3061,3061,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
3062,3062,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
