record_id,crop_id,district_id,soil_ph,soil_moisture,temperature_c,rainfall_mm,fertilizer_used,pesticide_usage,crop_yield,sustainability_score
2626,2626,2626,5.730159139,46.73248196,30.81165115,292.484032,145.0625038,3.202399092,7.665022484,43.08457251
2627,2627,2627,7.339434907,29.50131184,23.05321321,274.7438942,173.8778674,19.81910498,7.972456805,51.85801939
2628,2628,2628,7.145159909,47.79623206,34.40768649,282.0319236,102.5660329,11.85020367,4.795156987,31.46694726
2629,2629,2629,7.395580719,12.38344051,26.88757161,232.6823487,97.40934804,19.60317605,2.110303154,67.59944896
2630,2630,2630,6.705308555,45.13441446,18.08351562,276.9661907,104.0134925,12.94225737,3.920979335,41.39527722
2631,2631,2631,6.444968729,31.619885,33.0302071,144.5587075,110.7241322,11.90831177,8.527795822,74.21832683
2632,2632,2632,7.370473479,19.64480386,18.39100784,254.7211345,155.5434706,12.58276874,3.875176515,21.54671513
2633,2633,2633,6.367465219,35.33269579,20.16354247,165.5575175,157.0355345,16.10773495,4.086393572,7.444546523
2634,2634,2634,6.556959953,35.70027279,20.2302184,180.8050618,175.8605747,19.18441404,2.431964372,74.24338184
2635,2635,2635,6.446477306,13.48333275,24.06346581,127.6877091,53.54200014,11.25564397,1.524054364,92.88197877
2636,2636,2636,6.758163825,23.57840043,28.99274193,235.8394336,100.1458397,14.6067777,3.363756989,29.19921603
2637,2637,2637,5.502365837,18.49497356,15.13040766,64.97919156,53.94732382,1.564080213,3.955439259,82.73030428
2638,2638,2638,6.616817852,49.14297901,22.85610401,257.9135015,50.74756629,6.199319787,8.575356558,95.58842518
2639,2639,2639,6.905512283,17.05497011,29.42483097,76.08267839,147.4582757,14.14215284,4.201828301,96.55505298
2640,2640,2640,6.112864929,22.56373899,28.0766551,176.6023388,88.12157848,14.12580443,8.835400532,45.77845793
2641,2641,2641,5.991876323,14.52901336,34.79104855,123.5650079,143.9069728,15.83171444,1.45642959,89.07465201
2642,2642,2642,6.60976923,34.0109102,31.50921986,211.0545289,128.3848751,3.74460572,2.075483741,31.23660499
2643,2643,2643,6.94992706,35.02351534,33.60972817,284.8694754,65.94636556,11.36113725,5.194881802,99.09200208
2644,2644,2644,6.478937705,21.84012492,15.36115981,271.9274358,72.9335648,1.793687776,9.146026538,93.39618399
2645,2645,2645,6.583384732,39.9100036,21.4990146,236.3048679,177.7071618,3.400229541,4.370336413,44.10102261
2646,2646,2646,7.07285441,20.42749077,23.18090432,265.3577546,135.1267654,13.69803336,4.215544386,81.48144739
2647,2647,2647,6.949602238,38.05469489,32.64876566,228.50793,195.8517429,17.52140239,7.670205029,20.26243785
2648,2648,2648,6.591284584,49.60105391,18.10903147,148.1872555,136.9402387,3.635021304,3.275416612,56.75364056
2649,2649,2649,7.261750862,48.80740552,33.29612112,73.9088232,81.13309719,4.219493068,7.663370628,59.22721478
2650,2650,2650,7.450565141,17.10340628,32.26388715,170.9618174,139.0205674,18.48840453,8.505544116,75.8083803
2651,2651,2651,5.564178092,24.5708709,17.58376629,253.5146278,177.7841564,5.030188581,4.394204611,3.191123982
2652,2652,2652,6.299506822,33.05526859,28.10458347,168.4200496,80.96449232,6.238666284,5.715037897,61.23321696
2653,2653,2653,5.893605247,41.91429534,23.97516036,217.8467405,105.148411,8.134551252,7.249740372,2.133090769
2654,2654,2654,6.627381939,24.11495829,24.43958413,91.71268372,120.1132331,15.09686961,7.750700856,86.81905584
2655,2655,2655,5.8234561,14.44969916,33.83908419,104.6402463,103.4762598,2.964375113,3.830153569,6.368745344
2656,2656,2656,6.678273542,32.16513177,22.38085169,131.3973704,105.3071416,1.681218052,6.209326506,94.98005261
2657,2657,2657,5.67785038,46.51311297,27.33364037,220.7948906,149.3280306,15.68460729,5.184938254,79.01720113
2658,2658,2658,6.410643397,44.22377565,16.14766957,150.6242246,109.8532004,3.539055641,3.498817403,12.67301062
2659,2659,2659,6.594900128,12.2702407,21.38582053,140.8398299,120.872899,13.04811061,2.668823431,27.52427839
2660,2660,2660,5.546893311,49.23080222,31.63091963,179.9372779,110.6006928,10.43052322,1.060553775,39.20458028
2661,2661,2661,6.168713869,41.97930991,17.27435551,133.1212113,53.75689996,9.426347511,3.706300727,30.18029336
2662,2662,2662,6.671879891,29.81197972,18.71074492,179.3332093,51.74328013,3.590100134,1.602302207,8.9457682
2663,2663,2663,7.32105391,40.40914378,29.42285164,64.67025994,107.3428967,19.41538683,2.970546816,25.18850937
2664,2664,2664,6.396274148,44.53123857,31.50144316,282.5698381,78.55347535,7.481337361,7.316726218,28.43795764
2665,2665,2665,5.911149494,34.88079741,22.98107518,194.7609292,67.03704209,2.781581431,7.27659674,29.74832992
2666,2666,2666,6.317787834,27.03641478,23.52001254,62.5544986,171.4819301,1.968361783,4.583939059,25.35419606
2667,2667,2667,7.042202451,46.69422091,28.5210384,275.7440873,172.3007675,11.84471762,2.86659277,31.64625403
2668,2668,2668,5.935634836,13.62538617,29.26125372,276.8468018,130.522886,11.19647588,1.241993651,90.49717684
2669,2669,2669,6.958491553,23.95098184,19.83537864,114.9135268,189.9676857,19.85589632,1.289587675,81.1818034
2670,2670,2670,6.424397071,16.67423345,25.90009591,215.1368491,105.5287399,3.968375882,3.761725332,85.1564115
2671,2671,2671,6.26381205,19.53671848,23.78236488,131.8401102,115.1152312,16.18652497,8.02472655,29.57389505
2672,2672,2672,5.518534348,42.3619094,30.94365749,73.294344,120.0981139,13.88955511,9.621978724,34.45753144
2673,2673,2673,6.610943741,17.98449207,19.01914573,102.2555955,162.6347183,7.292043321,6.782232354,90.06141273
2674,2674,2674,6.066055011,35.23124209,27.0541187,130.3077859,193.1854169,4.555752018,7.47048918,52.74395183
2675,2675,2675,6.406732928,18.97380467,24.9210621,107.8431581,150.0119424,3.060620811,2.649682223,39.24692418
2676,2676,2676,6.983689381,30.77078873,34.46701433,271.44026,148.9311891,5.92566135,7.902578832,52.98861811
2677,2677,2677,7.419242184,23.25026506,17.33361442,205.7549343,183.3733303,19.5438799,1.211265168,49.33715092
2678,2678,2678,5.524994136,42.7778878,34.96374203,271.9070914,51.51132829,18.72602163,2.31325727,59.4973042
2679,2679,2679,7.267166199,49.43853683,21.89385114,56.24820111,195.9318531,14.5459671,4.022402761,90.41693986
2680,2680,2680,6.296717532,41.12694567,34.76443958,295.2645785,129.0535255,12.2105889,1.976684395,47.99691011
2681,2681,2681,6.776297952,14.04122118,19.21929793,56.00071108,139.7148051,10.84913299,4.319644445,64.7619162
2682,2682,2682,6.870354208,38.80609647,34.22956138,104.7425081,95.78428311,19.05903472,5.109275297,7.907852321
2683,2683,2683,6.573084083,21.52558234,19.88312344,61.05175634,86.37410195,18.4491223,8.06231408,72.20056531
2684,2684,2684,7.400995188,19.01673104,23.32055448,68.00722833,153.8397442,6.336630399,4.32273341,85.46625729
2685,2685,2685,6.251000555,13.4405049,32.32318278,63.69959878,84.99459871,18.90051287,5.853868722,78.80742826
2686,2686,2686,6.799001497,16.36552543,29.09891264,244.9742311,149.4374208,17.81302297,5.37261799,94.01632242
2687,2687,2687,5.555482635,41.92471318,29.69476733,249.7617339,180.7794186,3.102441395,3.962003584,65.73726527
2688,2688,2688,7.218891129,37.94033034,22.51577738,298.7312702,118.4427777,13.2648579,6.973533416,14.00194445
2689,2689,2689,6.073468744,44.91368439,32.74934778,267.2911772,111.6691595,17.06834247,1.577665525,90.88978362
2690,2690,2690,5.662766349,32.16709762,32.55940491,130.5654689,181.4508036,3.185620662,3.042779726,28.3377047
2691,2691,2691,5.75736297,33.96200358,24.31848772,194.7476882,182.1555791,19.05920584,5.0023976,88.16591838
2692,2692,2692,7.242005029,26.08636427,33.27639787,200.5509892,145.2947682,12.17878494,6.691757252,55.09762494
2693,2693,2693,6.837584954,42.00862128,21.78481289,103.8021935,166.9524092,13.17667562,7.129464795,33.49899133
2694,2694,2694,6.710609257,45.74167898,27.02988315,297.416101,176.9504211,6.966548623,2.97692558,49.55044172
2695,2695,2695,6.854364477,34.13186672,33.61967507,225.3224045,174.7882542,3.780810663,2.451658746,0.937678784
2696,2696,2696,5.798528898,29.40115706,24.39947168,242.2190639,175.9375381,11.47971116,9.072458555,48.98838358
2697,2697,2697,6.889581701,30.56050326,20.83306369,286.0199106,92.87730873,8.499900689,2.448078683,64.12072312
2698,2698,2698,7.484040826,31.92129856,19.28455304,157.5062672,130.4814534,1.620796094,4.219865161,9.017038191
2699,2699,2699,7.37120513,49.42692835,32.8852941,258.6909127,76.41101371,18.93769688,9.212424917,14.36723428
2700,2700,2700,5.91172924,46.31201368,21.20300702,151.5746249,155.3947689,2.500184541,7.281714913,53.9095616
2701,2701,2701,6.081194706,26.73310454,18.96737397,122.6692708,54.37623884,5.145086445,2.059831268,42.47975939
2702,2702,2702,6.137059646,32.10465225,28.8324451,208.1772632,119.9438836,19.81625695,3.966955337,40.85517667
2703,2703,2703,5.583838678,34.94072274,16.75007457,198.4434713,175.3811464,13.83286942,8.533543178,23.78796572
2704,2704,2704,5.706123252,24.32377148,15.20948502,75.1168672,81.17487419,19.30141921,3.43531736,72.28937443
2705,2705,2705,6.073632076,27.198404,20.23043128,138.5277753,175.2352107,6.739500525,5.15299213,42.43933098
2706,2706,2706,7.350432861,41.26561454,16.05839484,246.0870679,116.7563616,11.53660365,9.098370503,94.62183098
2707,2707,2707,5.527030458,36.0539123,30.91532338,110.4247462,179.8889282,14.90405607,5.259747912,91.86715212
2708,2708,2708,6.31849941,48.89985115,34.67985387,208.741004,84.23187723,11.20382842,2.170165044,32.06774832
2709,2709,2709,6.4104363,23.66423106,19.4400458,101.3105816,180.302915,16.73184356,3.387872532,82.90060378
2710,2710,2710,7.085872758,43.87101218,18.6228261,229.1660236,67.14498412,9.299759742,7.098934523,54.46528611
2711,2711,2711,6.400803329,36.88669326,18.89664546,231.2235974,107.6485314,13.00570182,5.95693406,45.99443483
2712,2712,2712,6.05849948,42.81098074,26.20945824,88.90303881,153.9138003,6.944153037,6.795752334,53.80236885
2713,2713,2713,6.312559285,36.10053858,33.90050382,67.62992113,144.4426575,19.90539202,7.677032863,91.09475896
2714,2714,2714,7.490723986,26.4340799,34.66667325,180.4978854,185.8777602,11.92136017,6.07708203,22.29422474
2715,2715,2715,5.522506674,38.41257428,18.87967844,172.6308403,103.1410532,14.54106163,5.670395405,28.72886142
2716,2716,2716,6.315072204,16.91064266,24.8375138,263.6873191,121.1937105,14.65435797,2.503024914,5.459483894
2717,2717,2717,5.553959328,38.085795,33.9409587,130.7867541,74.43878022,15.13885452,4.372998598,59.38970004
2718,2718,2718,6.948342528,47.32597818,19.94290924,241.5330599,196.1564584,11.04085687,4.501618568,96.13915012
2719,2719,2719,7.381294946,34.43898929,27.25446085,290.4250586,163.8703229,10.81213775,9.93707215,90.06711107
2720,2720,2720,6.571415716,43.24666028,21.66411339,258.4882939,170.7719056,13.64150377,9.313642967,7.591057281
2721,2721,2721,5.960662375,42.13284494,19.71140009,180.0626825,163.4541812,1.670931444,6.982412115,71.05153367
2722,2722,2722,6.885338346,30.42752739,17.95707691,102.7939079,69.7633312,16.31089044,1.400018188,66.43544964
2723,2723,2723,5.622331483,42.1871295,19.7520465,142.6279232,84.36674873,3.598013342,7.373987756,79.50985929
2724,2724,2724,6.326116474,21.3973951,27.95326445,205.5052977,165.8847852,15.79822225,5.856781851,75.74011532
2725,2725,2725,7.272521799,31.25814029,18.4423123,86.27616353,90.58538912,16.13078732,8.03994696,47.49616298
2726,2726,2726,6.147462456,18.99908499,16.01257157,178.3503377,94.24204162,9.936471646,9.942928733,47.66048254
2727,2727,2727,7.183015765,23.07857979,18.05929604,114.728916,144.8634817,12.6053977,6.5952451,14.61306937
2728,2728,2728,6.382958361,12.84347088,15.15238961,127.2386064,72.8846094,5.934317317,8.439819093,40.73734952
2729,2729,2729,6.259216845,14.26607978,20.58354246,70.90576366,143.0455779,6.417218814,8.416114094,12.86343456
2730,2730,2730,5.835770394,33.58621316,31.24081203,201.3505575,163.2738987,12.62631537,6.011203093,68.20936605
2731,2731,2731,5.820649016,31.26659941,15.14771422,171.1783475,116.9996597,19.67744606,8.044247392,47.44619265
2732,2732,2732,6.306070648,38.58213073,24.23595488,80.26769324,61.59566311,14.04340881,6.898489874,37.64451044
2733,2733,2733,5.674936436,20.2418125,19.9380945,175.6533943,189.6551937,11.50068425,7.450260516,26.07901269
2734,2734,2734,6.972987688,47.08560357,32.56376415,275.3367445,123.5918489,10.37612493,4.850396083,17.80344161
2735,2735,2735,5.837064442,10.424135,29.94393574,76.00705385,139.668607,13.2909381,3.895207972,46.08600133
2736,2736,2736,6.968343601,40.95242104,22.49600075,113.320456,173.7022443,2.322042367,2.119768847,86.22664738
2737,2737,2737,5.611942346,49.22693465,27.42539977,135.1709739,177.6700724,14.85892442,8.002978767,98.57130187
2738,2738,2738,5.754636165,39.71116103,34.24751333,265.2913374,73.36543093,15.60211652,8.946935601,56.43208518
2739,2739,2739,7.195544578,43.97283185,19.2418462,169.549415,158.3078158,14.20324999,5.937624998,87.72320838
2740,2740,2740,7.250414822,13.16842417,22.27636461,221.3466334,62.52491847,12.38220854,1.575022479,49.9412533
2741,2741,2741,5.930101805,33.16588046,34.3725088,245.894528,109.34561,5.804142949,8.113240909,12.08228447
2742,2742,2742,5.856655673,40.2793352,20.87920774,71.71423515,184.2522639,3.742874412,8.012289829,6.928134994
2743,2743,2743,6.669294714,14.94380054,18.11489209,83.452686,186.2993972,8.12983712,2.824915918,21.88354498
2744,2744,2744,6.789175565,29.4341919,23.31066999,279.2801342,109.7704124,1.055821128,7.535146,43.08174514
2745,2745,2745,5.576042344,30.90993715,28.86852859,120.3269298,123.3516268,2.926417752,2.053908203,52.55676407
2746,2746,2746,6.227546961,10.9912343,25.37697389,244.5694907,166.7318008,7.656991144,8.521912433,19.45161175
2747,2747,2747,7.27178698,19.52665246,31.89042457,126.8192047,110.4039244,15.1804535,6.454454041,23.95848513
2748,2748,2748,5.615966915,43.53929268,22.23513606,234.6002742,168.204083,10.53629382,6.098740788,27.34815281
2749,2749,2749,5.665786766,20.21047823,30.57621746,234.7097692,166.0541353,14.64570907,9.479541131,76.14945101
2750,2750,2750,6.146115132,29.8893986,20.97943605,51.61778578,177.9292626,6.259965419,4.094236302,69.67646206
2751,2751,2751,5.766065127,39.00948813,28.60563481,103.7412497,151.9256792,5.019291542,9.177825966,37.08498091
2752,2752,2752,6.952405625,15.96507992,17.52935333,286.2878474,194.2592957,8.16889513,4.079588287,23.48574326
2753,2753,2753,6.723768359,48.34624907,23.08111465,142.6099124,152.4836983,18.87305174,9.905519936,28.07168781
2754,2754,2754,6.610380303,22.11269365,29.61038728,66.49735962,152.5413933,17.67775351,1.129774621,88.21581219
2755,2755,2755,6.517250814,35.83248589,25.20694518,112.4084959,61.26671793,6.075230155,1.004837224,20.06189619
2756,2756,2756,5.589548925,34.26287604,33.94137113,276.2047859,169.3783131,10.62895689,4.380032105,3.508430285
2757,2757,2757,5.782465697,24.62956083,26.52575657,244.4106981,184.0690254,15.98826125,5.476703244,99.01399927
2758,2758,2758,6.813863207,14.08297477,27.30751282,277.2815543,174.4545004,11.82640967,8.988029957,79.34743278
2759,2759,2759,5.893610778,43.4467207,15.21480358,85.46116651,101.1630417,1.142231852,4.088184121,52.79182378
2760,2760,2760,5.898378696,20.40010774,18.74420677,121.2013954,102.6484193,13.4946012,6.809761406,18.11743692
2761,2761,2761,6.627922492,45.09131245,23.93837984,155.6752141,171.5759577,16.35974263,7.360551132,66.15599053
2762,2762,2762,5.783400514,11.96273575,21.64981757,56.48815938,141.4098998,14.0598717,2.521545005,32.46413126
2763,2763,2763,5.850680086,40.52467944,28.82373406,99.71156467,101.0473964,18.70488712,1.880088957,51.18277442
2764,2764,2764,7.140167366,48.95743744,21.16427773,89.40285979,114.3224317,4.648263743,5.33336242,29.61809803
2765,2765,2765,5.674032474,24.58023245,25.92967295,101.3776566,158.3793657,5.308341528,6.387922128,5.436334873
2766,2766,2766,6.0553056,20.50975899,21.8511769,92.8055826,147.5768661,6.969174178,6.47616398,7.667287386
2767,2767,2767,5.769503099,41.57697579,26.58823241,150.6980873,129.9653889,13.33940322,7.985047727,74.54425864
2768,2768,2768,6.53921781,30.158128,31.7281919,119.7178749,192.1961166,3.924125158,9.813879859,83.04460801
2769,2769,2769,6.978724567,39.79349923,15.14918937,299.0332792,154.8123192,18.33968497,4.17874506,88.97471118
2770,2770,2770,6.2895601,19.32954056,34.57274234,96.71180676,151.6189061,12.07463326,8.628517939,7.458527326
2771,2771,2771,6.673611837,43.2134668,27.343823,276.2216122,152.3118432,3.661279354,5.568228927,35.12161178
2772,2772,2772,6.307477915,25.54396114,33.95323422,81.76652471,159.0059753,12.10215379,1.245827267,66.77994503
2773,2773,2773,6.331355396,37.50667305,21.18427361,51.54773264,73.94153401,3.432124351,1.888061549,11.55357253
2774,2774,2774,6.023392815,10.04554465,15.94450464,248.1394649,179.2039635,6.234485619,1.932029784,80.1503125
2775,2775,2775,7.327167283,15.59376648,28.88424638,260.3272275,194.576459,6.231484834,6.495598576,65.7776385
2776,2776,2776,5.880928029,22.21150248,23.50630236,218.7265372,136.2931428,6.859593992,1.670499325,68.17571531
2777,2777,2777,5.574016462,41.7295724,20.46343243,299.0322286,191.9382446,1.057161463,2.75718239,23.99550044
2778,2778,2778,7.321122341,43.04138236,26.55359754,137.0626648,100.6937368,15.40383798,3.410709643,12.91842157
2779,2779,2779,6.399622856,29.29864888,30.42700384,201.350275,90.36248817,2.365211656,6.601722472,9.945742566
2780,2780,2780,6.64145356,47.82867319,27.19071121,201.502222,107.3704876,18.89385617,5.665689545,51.01417622
2781,2781,2781,6.234341902,41.69088337,22.97802066,168.7083508,95.92169164,13.70263467,8.400438144,47.48590468
2782,2782,2782,6.526233894,35.34080373,23.29914007,243.358864,147.6760413,11.91392117,8.360652402,23.64357566
2783,2783,2783,7.432731469,21.2978793,30.29165299,261.070614,155.6070828,11.39085099,5.136126037,62.43076116
2784,2784,2784,5.707542221,44.54418307,34.58277863,222.7602348,102.1716762,8.466997748,2.87880457,56.66506821
2785,2785,2785,7.10657941,48.73756045,29.55829946,218.9704983,165.4363422,13.66056054,7.147740715,99.48072801
2786,2786,2786,6.61215142,43.21857326,21.29183706,132.0661714,59.0642193,1.403854739,5.454235,45.79723145
2787,2787,2787,7.483873549,33.47359032,21.66375841,109.4768919,59.35828512,3.162538428,3.642956068,26.58369349
2788,2788,2788,6.938167893,20.54630764,21.85354339,69.68247659,190.3233899,8.695945904,7.687503846,91.99737181
2789,2789,2789,5.584036991,14.37901789,22.03754989,121.4842949,174.7277587,15.62072285,9.051113364,66.74347912
2790,2790,2790,6.30604672,29.15064705,16.17559341,85.30561081,161.0070005,5.930496649,7.948174818,50.07711539
2791,2791,2791,6.493950256,48.09318175,21.87497986,76.43729729,130.0538245,5.145007701,4.697120199,42.40074041
2792,2792,2792,5.702613046,34.66105373,19.26718796,51.26731485,157.243322,3.451738115,1.346834588,10.73764302
2793,2793,2793,5.564876299,31.28586209,24.09411136,236.4459895,178.334058,8.795157901,7.373670556,98.09077558
2794,2794,2794,6.3562744,24.56999771,25.24826117,96.09566923,52.08173418,15.32834212,5.735627024,67.45782465
2795,2795,2795,6.869223761,36.75922173,32.99086231,144.209116,124.3004741,15.11558494,1.730754484,64.64115834
2796,2796,2796,5.872073953,45.34062689,23.30241437,196.3625137,165.0193904,15.43175189,2.469425999,32.01243471
2797,2797,2797,6.55890116,32.10120134,28.88510734,214.7671197,128.8770285,2.96791232,4.607587916,45.1605659
2798,2798,2798,7.058987675,39.26625733,22.65596237,171.8453624,163.9207622,18.64979965,7.788846473,73.83142513
2799,2799,2799,6.09355436,45.92207642,17.20011074,229.1378503,115.7331151,13.1323918,6.867522259,36.89040276
2800,2800,2800,7.277303584,34.42535001,17.92018674,77.79207115,171.7683447,12.84631632,4.01285004,18.18199242
2801,2801,2801,6.859978642,15.976637,29.98373691,144.7432483,151.1685606,8.15493062,5.078381769,2.300066173
2802,2802,2802,5.731200197,19.24960093,15.05407976,261.5933263,91.04929656,8.916474913,1.536642183,29.6926248
2803,2803,2803,5.733097479,34.48240175,29.24758022,267.5007768,191.4317136,17.38158938,3.538500665,76.68001684
2804,2804,2804,5.764087973,23.82578773,32.35748392,207.636133,187.5722016,15.60796421,1.123614131,74.56201728
2805,2805,2805,7.114508536,47.14192562,18.51216573,256.40787,105.8927448,18.3875806,6.947021871,34.5834179
2806,2806,2806,6.877266041,21.5267807,15.16817637,105.8793057,168.7769792,17.93831641,3.576965466,75.82757169
2807,2807,2807,6.202806786,22.31055809,25.34894239,116.1220457,148.5716731,2.389792489,6.499543635,91.25916202
2808,2808,2808,6.57298517,28.26790166,17.061955,129.7556385,89.96653064,12.39605228,4.316707362,8.485461384
2809,2809,2809,6.009281946,22.86056447,29.6495027,293.6883739,103.8693661,12.48527361,6.961869655,25.73305471
2810,2810,2810,6.539820413,24.80876399,22.96599865,120.3121544,148.0086143,13.13000241,7.854697655,45.60521218
2811,2811,2811,5.941167229,19.87980598,21.34262329,296.7805339,124.3824865,17.79403492,5.07150385,87.03779548
2812,2812,2812,6.334346764,38.51543647,28.44934399,69.42804735,150.3873058,15.53549097,3.71467755,33.9561566
2813,2813,2813,6.850133803,27.99852904,24.86468686,164.5343893,90.56107113,10.44995512,5.246251253,96.19702975
2814,2814,2814,6.061805575,16.91222651,21.16672908,155.5918093,153.9329241,16.94411483,6.042270147,40.0945868
2815,2815,2815,6.943254022,33.60993432,19.12044784,52.33077541,109.0053105,4.417645193,4.005664835,96.65278402
2816,2816,2816,6.175040688,28.71157496,17.24865008,252.6988369,108.262498,15.09928632,2.003691621,75.25022869
2817,2817,2817,6.799158755,27.80962748,30.98495748,218.1473954,121.7144198,11.41313125,4.168992811,34.86468978
2818,2818,2818,6.303937641,40.44783779,31.92035583,214.649308,181.9674855,7.500778431,9.643202606,76.35571082
2819,2819,2819,6.085045709,35.81216893,18.66795407,258.5629693,182.5521685,3.853904917,1.352007909,4.221608786
2820,2820,2820,6.990385372,41.66924308,16.01352915,188.8484505,113.147486,16.03203725,4.934671153,28.23691233
2821,2821,2821,7.42587539,34.74400283,23.6129333,185.2683529,82.02026061,13.71013013,7.325186425,83.71190612
2822,2822,2822,5.988707172,29.87043041,30.93501696,159.0887317,181.9279534,8.375479857,5.373660152,73.28158598
2823,2823,2823,6.551805779,30.43548844,28.77863271,170.1592722,144.1099619,18.87035274,3.312691521,66.79719932
2824,2824,2824,7.491560108,37.4703373,27.90706264,81.03342926,189.7973275,7.690859095,6.421821035,36.27868978
2825,2825,2825,6.991506178,24.16701666,33.66870047,85.4196891,83.15848991,13.48430988,7.834587065,96.51099279
2826,2826,2826,6.806576303,37.85477863,31.3327682,111.1243026,197.6296254,1.251487091,8.945079937,3.11284917
2827,2827,2827,5.640934901,40.92688485,22.72182991,176.2950345,78.41644762,7.793974849,1.278161072,30.25374065
2828,2828,2828,7.476476427,27.27030314,34.03998696,117.8070201,63.83694769,9.40861168,2.678539272,93.90996814
2829,2829,2829,5.869276123,26.19993454,28.0129332,110.6207069,77.54462849,7.372097127,5.471034722,55.45789157
2830,2830,2830,6.354054553,18.19488448,24.94177147,226.1016771,96.22803823,9.194814856,1.037071572,86.24463711
2831,2831,2831,6.220296995,12.8870683,16.80643749,108.8723596,53.18905471,4.495644281,3.258360096,83.50990518
2832,2832,2832,6.445098626,47.00560911,19.50179218,145.1526546,88.81697572,4.801930797,8.925889302,38.94274632
2833,2833,2833,6.721625418,12.68437872,31.94504099,83.11557639,154.0487522,13.69379667,9.704624933,98.77253903
2834,2834,2834,5.697060592,25.97931088,28.30998351,292.015128,119.1250651,14.73056315,1.702463934,57.66669372
2835,2835,2835,6.139832673,29.64592118,21.47328232,99.4926734,143.4880977,9.248700912,7.027439061,80.69737433
2836,2836,2836,6.157542672,13.66889522,33.61728345,149.2155645,128.8367877,14.90404653,1.427596566,40.69972462
2837,2837,2837,7.154373506,11.02846632,34.83976126,252.9513833,148.6559176,9.325687389,4.25231677,98.09568297
2838,2838,2838,6.771481381,34.52427398,23.25448691,244.1967136,100.6278457,19.67315926,5.148615819,50.8791227
2839,2839,2839,6.721922922,11.01396352,29.24834016,68.56510048,123.9137582,9.126508112,6.148296668,3.820354503
2840,2840,2840,5.828721082,49.75818311,18.82540895,267.154253,135.6861894,15.90536414,9.759786651,19.98402914
2841,2841,2841,6.95842665,35.16993623,18.55071303,259.5553474,190.8883767,12.38939825,5.005710189,73.77493991
2842,2842,2842,7.327027943,17.27021145,20.39765768,230.9856403,163.2423616,6.890984262,6.473977617,20.23075811
2843,2843,2843,7.172041813,23.08789851,23.09798746,169.7267054,84.78267719,13.11977249,6.897496994,39.20729167
2844,2844,2844,6.250888441,38.84799993,15.25955874,127.608323,83.7567548,9.822082627,4.377880088,8.669723082
2845,2845,2845,6.265536045,26.99900716,30.98682836,108.1466391,111.9423574,11.98914248,5.474891326,97.87201736
2846,2846,2846,7.454488472,12.84247546,34.77855757,75.50092292,154.3947668,18.44359822,5.85529033,95.21500565
2847,2847,2847,7.471822691,42.08075498,31.37434801,193.671579,70.59747065,17.87671003,7.559343807,4.922176138
2848,2848,2848,5.601264639,39.49559185,34.25133062,179.3326368,132.4274761,12.19470491,9.253816586,25.76352499
2849,2849,2849,6.737096874,25.93283259,20.6126107,256.3081008,86.84636893,18.20357683,5.483506887,96.40185551
2850,2850,2850,7.044475274,41.57483394,30.55176069,190.9725996,103.0883462,4.559821675,4.415208348,8.499922328
2851,2851,2851,6.274284749,28.96812769,27.28673066,81.23356689,174.1217086,9.020613429,9.603118885,98.10435114
2852,2852,2852,5.972141517,15.03083661,22.0517096,68.31345762,102.4542252,3.953187849,6.138889297,78.21152516
2853,2853,2853,6.632289866,37.40728604,18.44442835,247.9088503,82.40293863,15.9721544,5.220396276,35.25092784
2854,2854,2854,6.264370303,46.0325667,15.69522133,292.0212654,84.93889456,7.378659155,7.440438754,38.29846673
2855,2855,2855,6.810773268,29.38261367,30.00269642,56.15987754,186.7040599,1.391342223,9.747561331,98.20420405
2856,2856,2856,6.459377126,48.9035215,31.44710117,273.7207557,157.7973682,4.811158692,8.249973367,75.8304715
2857,2857,2857,6.7229505,26.03922582,29.11791909,90.63994091,99.34737612,17.44809604,3.612211234,1.625864904
2858,2858,2858,6.158572467,38.40120436,17.72177613,218.8153213,140.8988746,1.558464717,3.828211619,70.88798643
2859,2859,2859,7.45377164,13.80979378,25.93536954,158.6737716,66.00706356,1.388936733,1.480121622,96.24906713
2860,2860,2860,5.717772376,16.36075842,33.83882584,266.9954187,162.3226467,11.81224466,9.954931009,95.56269623
2861,2861,2861,6.334005825,17.36422567,34.65718756,138.1487096,88.64423413,16.10164399,9.022399042,94.61859966
2862,2862,2862,7.321109758,22.62319201,30.12196144,81.75675604,107.7022102,15.29877818,8.388016142,21.48378544
2863,2863,2863,6.570116596,26.14840681,19.45391321,227.2335998,87.07645564,14.02467941,9.158799661,60.46853685
2864,2864,2864,5.937596075,23.28551632,27.85302322,154.3472968,82.22528795,9.196929215,8.147693088,94.3185214
2865,2865,2865,5.5726791,15.30430449,20.83107389,266.9023819,109.5247448,16.48673998,2.121871141,17.84736307
2866,2866,2866,6.14652687,23.53686448,26.84556459,188.8446322,165.3030209,3.71264951,9.230076014,29.71554348
2867,2867,2867,5.75988766,24.26271749,31.7350194,163.6456213,196.468468,1.602544616,1.538321665,31.47137656
2868,2868,2868,6.705050891,12.58289695,30.17758169,119.5788004,82.40432195,16.23723956,6.640083028,58.26089963
2869,2869,2869,7.069555888,30.38151329,30.85209829,165.3612649,66.37772073,13.04522788,2.791162604,17.66253943
2870,2870,2870,7.277232215,35.49711373,18.73680955,154.1759397,169.3190854,16.05369954,9.921775597,23.06996435
